,Volatilidade_data,Volatilidade_IMAB,Volatilidade_IHFA,Volatilidade_IMAB5,Volatilidade_CDI,Volatilidade_port1,Volatilidade_port4,Volatilidade_port8,Volatilidade_IBOV
2009,2020-06-05,0.1241,0.0823,0.0499,0.0006,0.0504,0.1026,0.1337,0.7915
2010,2020-06-08,0.1241,0.0824,0.0499,0.0006,0.0504,0.1027,0.1338,0.7927
2011,2020-06-09,0.124,0.0824,0.0499,0.0006,0.0504,0.1028,0.1338,0.7926
2012,2020-06-10,0.124,0.0824,0.0498,0.0007,0.0503,0.1027,0.1338,0.7928
2013,2020-06-12,0.124,0.0825,0.0498,0.0007,0.0504,0.1028,0.1343,0.7885
2014,2020-06-15,0.124,0.0825,0.0498,0.0007,0.0504,0.1028,0.1343,0.7843
2015,2020-06-16,0.124,0.0825,0.0498,0.0007,0.0504,0.1028,0.1343,0.7418
2016,2020-06-17,0.1241,0.0826,0.0498,0.0007,0.0504,0.1029,0.1343,0.7307
2017,2020-06-18,0.1242,0.0826,0.0498,0.0007,0.0504,0.1029,0.1342,0.7133
2018,2020-06-19,0.1242,0.0826,0.0498,0.0007,0.0504,0.1029,0.1342,0.637
2019,2020-06-22,0.1243,0.0825,0.0498,0.0007,0.0504,0.1028,0.1342,0.5867
2020,2020-06-23,0.124,0.0825,0.0495,0.0007,0.0504,0.1028,0.1342,0.5032
2021,2020-06-24,0.124,0.0825,0.0495,0.0007,0.0504,0.1029,0.1344,0.4977
2022,2020-06-25,0.1242,0.0826,0.0495,0.0007,0.0505,0.103,0.1344,0.4451
2023,2020-06-26,0.1242,0.0828,0.0495,0.0007,0.0505,0.1031,0.1345,0.4473
2024,2020-06-29,0.1243,0.0828,0.0495,0.0007,0.0506,0.1031,0.1346,0.4458
2025,2020-06-30,0.1243,0.0828,0.0495,0.0007,0.0506,0.1031,0.1347,0.431
2026,2020-07-01,0.1245,0.0828,0.0495,0.0007,0.0506,0.1032,0.1347,0.3957
2027,2020-07-02,0.1245,0.0828,0.0495,0.0007,0.0506,0.1031,0.1347,0.3725
2028,2020-07-06,0.1246,0.0829,0.0495,0.0007,0.0506,0.1032,0.1347,0.37
2029,2020-07-07,0.1246,0.0829,0.0495,0.0007,0.0506,0.1032,0.1347,0.3516
2030,2020-07-08,0.1246,0.083,0.0496,0.0007,0.0506,0.1032,0.1347,0.3522
2031,2020-07-09,0.1246,0.083,0.0496,0.0007,0.0505,0.1031,0.1347,0.349
2032,2020-07-10,0.1246,0.083,0.0495,0.0007,0.0505,0.1031,0.1347,0.3428
2033,2020-07-13,0.1246,0.0831,0.0495,0.0007,0.0506,0.1032,0.1347,0.3437
2034,2020-07-14,0.1246,0.0831,0.0495,0.0007,0.0506,0.1032,0.1347,0.3338
2035,2020-07-15,0.1246,0.0832,0.0495,0.0007,0.0506,0.1032,0.1347,0.3141
2036,2020-07-16,0.1246,0.0832,0.0495,0.0007,0.0506,0.1032,0.1347,0.3117
2037,2020-07-17,0.1248,0.0835,0.0495,0.0007,0.0506,0.1032,0.1347,0.3099
2038,2020-07-20,0.1248,0.0836,0.0495,0.0007,0.0506,0.1032,0.1347,0.309
2039,2020-07-21,0.1248,0.0836,0.0495,0.0007,0.0506,0.1032,0.1347,0.3085
2040,2020-07-22,0.1248,0.0836,0.0495,0.0007,0.0505,0.1032,0.1347,0.308
2041,2020-07-23,0.1248,0.0837,0.0495,0.0007,0.0506,0.1033,0.1347,0.3095
2042,2020-07-24,0.1248,0.0836,0.0496,0.0007,0.0506,0.1032,0.1347,0.3077
2043,2020-07-27,0.1248,0.0837,0.0496,0.0007,0.0506,0.1033,0.1347,0.3086
2044,2020-07-28,0.1248,0.0837,0.0496,0.0007,0.0506,0.1033,0.1347,0.3088
2045,2020-07-29,0.1248,0.0838,0.0496,0.0007,0.0506,0.1033,0.1347,0.3076
2046,2020-07-30,0.125,0.0838,0.0496,0.0007,0.0506,0.1033,0.1347,0.3064
2047,2020-07-31,0.125,0.0837,0.0496,0.0007,0.0506,0.1033,0.1347,0.2864
2048,2020-08-03,0.125,0.0837,0.0495,0.0007,0.0506,0.1033,0.1347,0.279
2049,2020-08-04,0.1251,0.0837,0.0495,0.0007,0.0506,0.1033,0.1347,0.2731
2050,2020-08-05,0.1251,0.0837,0.0494,0.0007,0.0506,0.1034,0.1347,0.2716
2051,2020-08-06,0.125,0.0838,0.0495,0.0007,0.0507,0.1034,0.1347,0.2627
2052,2020-08-07,0.1251,0.0838,0.0495,0.0007,0.0507,0.1034,0.1347,0.2604
2053,2020-08-10,0.1251,0.0838,0.0495,0.0007,0.0507,0.1034,0.1347,0.2604
2054,2020-08-11,0.1251,0.0838,0.0495,0.0007,0.0507,0.1034,0.1347,0.2618
2055,2020-08-12,0.1252,0.0838,0.0495,0.0007,0.0507,0.1034,0.1347,0.26
2056,2020-08-13,0.1252,0.0837,0.0495,0.0007,0.0507,0.1034,0.1347,0.2589
2057,2020-08-14,0.1252,0.0837,0.0495,0.0007,0.0507,0.1034,0.1347,0.2565
2058,2020-08-17,0.1252,0.0838,0.0495,0.0007,0.0506,0.1033,0.1344,0.2572
2059,2020-08-18,0.1256,0.0839,0.0496,0.0007,0.0506,0.1033,0.1344,0.2602
2060,2020-08-19,0.1256,0.084,0.0496,0.0007,0.0507,0.1033,0.1344,0.261
2061,2020-08-20,0.1257,0.084,0.0496,0.0007,0.0506,0.1033,0.1343,0.2573
2062,2020-08-21,0.1256,0.0839,0.0496,0.0007,0.0506,0.1033,0.1343,0.2436
2063,2020-08-24,0.1256,0.0839,0.0496,0.0007,0.0506,0.1033,0.1343,0.2431
2064,2020-08-25,0.1256,0.0838,0.0495,0.0007,0.0506,0.1032,0.1342,0.2432
2065,2020-08-26,0.1257,0.0838,0.0495,0.0007,0.0505,0.1031,0.134,0.2433
2066,2020-08-27,0.1257,0.0838,0.0495,0.0007,0.0505,0.1031,0.134,0.242
2067,2020-08-28,0.1255,0.0839,0.0495,0.0007,0.0506,0.1031,0.134,0.2323
2068,2020-08-31,0.1256,0.084,0.0495,0.0007,0.0506,0.1032,0.134,0.234
2069,2020-09-01,0.1255,0.0841,0.0495,0.0007,0.0506,0.1033,0.1339,0.2378
2070,2020-09-02,0.1254,0.0841,0.0495,0.0007,0.0506,0.1032,0.1339,0.238
2071,2020-09-03,0.1254,0.0843,0.0495,0.0007,0.0506,0.1032,0.1341,0.2384
2072,2020-09-04,0.1253,0.0843,0.0495,0.0007,0.0506,0.1031,0.134,0.2333
2073,2020-09-08,0.1254,0.0844,0.0495,0.0007,0.0506,0.1032,0.1342,0.2314
2074,2020-09-09,0.1254,0.0845,0.0495,0.0007,0.0506,0.1033,0.1343,0.232
2075,2020-09-10,0.1255,0.0847,0.0495,0.0007,0.0507,0.1034,0.1344,0.2369
2076,2020-09-11,0.1255,0.0847,0.0495,0.0007,0.0507,0.1033,0.1343,0.2291
2077,2020-09-14,0.1255,0.0848,0.0495,0.0007,0.0507,0.1034,0.1343,0.2314
2078,2020-09-15,0.1255,0.0847,0.0495,0.0007,0.0507,0.1033,0.1343,0.2272
2079,2020-09-16,0.1255,0.0847,0.0496,0.0007,0.0507,0.1033,0.1343,0.2238
2080,2020-09-17,0.1255,0.0847,0.0495,0.0007,0.0507,0.1033,0.1343,0.2236
2081,2020-09-18,0.126,0.0849,0.0498,0.0007,0.0508,0.1034,0.1344,0.2257
2082,2020-09-21,0.1261,0.085,0.0499,0.0007,0.0508,0.1035,0.1344,0.2236
2083,2020-09-22,0.1261,0.085,0.0498,0.0007,0.0508,0.1035,0.1345,0.2233
2084,2020-09-23,0.1262,0.0852,0.0498,0.0007,0.0509,0.1036,0.1346,0.2254
2085,2020-09-24,0.1265,0.0852,0.0498,0.0007,0.0509,0.1036,0.1346,0.2255
2086,2020-09-25,0.1265,0.0852,0.0498,0.0007,0.0509,0.1036,0.1346,0.2251
2087,2020-09-28,0.1272,0.0853,0.05,0.0007,0.051,0.1037,0.1346,0.2278
2088,2020-09-29,0.1272,0.0853,0.05,0.0007,0.051,0.1037,0.1346,0.2264
2089,2020-09-30,0.1273,0.0853,0.0501,0.0007,0.051,0.1038,0.1347,0.2231
2090,2020-10-01,0.1273,0.0854,0.0501,0.0007,0.051,0.1038,0.1347,0.2203
2091,2020-10-02,0.1275,0.0854,0.0502,0.0007,0.051,0.1038,0.1347,0.222
2092,2020-10-05,0.1276,0.0855,0.0502,0.0007,0.0511,0.1039,0.1348,0.2248
2093,2020-10-06,0.1276,0.0855,0.0502,0.0007,0.0511,0.104,0.1348,0.2251
2094,2020-10-07,0.1276,0.0855,0.0502,0.0007,0.0511,0.1039,0.1349,0.2182
2095,2020-10-08,0.1276,0.0855,0.0502,0.0007,0.0511,0.104,0.1349,0.2225
2096,2020-10-09,0.1277,0.0855,0.0503,0.0007,0.0511,0.104,0.1349,0.219
2097,2020-10-13,0.1277,0.0856,0.0503,0.0007,0.0511,0.104,0.1349,0.2196
2098,2020-10-14,0.1276,0.0855,0.0502,0.0007,0.0511,0.104,0.1349,0.2196
2099,2020-10-15,0.1275,0.0855,0.0503,0.0007,0.0511,0.1039,0.1348,0.2181
2100,2020-10-16,0.1274,0.0855,0.0502,0.0007,0.0511,0.1039,0.1348,0.2158
2101,2020-10-19,0.1275,0.0854,0.0503,0.0007,0.0511,0.1039,0.1348,0.2142
2102,2020-10-20,0.1274,0.0855,0.0502,0.0007,0.0511,0.1039,0.1348,0.2162
2103,2020-10-21,0.1273,0.0855,0.0502,0.0007,0.0511,0.1039,0.1348,0.2114
2104,2020-10-22,0.1274,0.0855,0.0502,0.0007,0.051,0.1039,0.1347,0.211
2105,2020-10-23,0.1274,0.0855,0.0502,0.0007,0.051,0.1039,0.1347,0.2113
2106,2020-10-26,0.1273,0.0855,0.0502,0.0007,0.051,0.1038,0.1347,0.2114
2107,2020-10-27,0.1273,0.0855,0.0502,0.0007,0.051,0.1038,0.1348,0.2098
2108,2020-10-28,0.1273,0.0861,0.0502,0.0007,0.0512,0.1042,0.1352,0.226
2109,2020-10-29,0.1273,0.0861,0.0501,0.0007,0.0512,0.1042,0.1352,0.2237
2110,2020-10-30,0.1272,0.0863,0.0501,0.0007,0.0513,0.1043,0.1352,0.2296
2111,2020-11-03,0.1272,0.0864,0.0501,0.0007,0.0513,0.1044,0.1353,0.2319
2112,2020-11-04,0.1273,0.0865,0.0502,0.0007,0.0513,0.1045,0.1354,0.2353
2113,2020-11-05,0.1274,0.0869,0.0501,0.0007,0.0515,0.1047,0.1356,0.2394
2114,2020-11-06,0.1275,0.0869,0.0502,0.0007,0.0515,0.1047,0.1356,0.2394
2115,2020-11-09,0.1275,0.0869,0.0502,0.0007,0.0515,0.1048,0.1356,0.2426
2116,2020-11-10,0.1276,0.0869,0.0502,0.0007,0.0515,0.1047,0.1356,0.2424
2117,2020-11-11,0.1276,0.0869,0.0502,0.0007,0.0515,0.1047,0.1356,0.2412
2118,2020-11-12,0.1275,0.087,0.0502,0.0007,0.0515,0.1048,0.1356,0.2438
2119,2020-11-13,0.1275,0.0871,0.0502,0.0007,0.0515,0.1049,0.1357,0.247
2120,2020-11-16,0.1275,0.087,0.0502,0.0007,0.0516,0.1049,0.1357,0.2477
2121,2020-11-17,0.1274,0.087,0.0502,0.0007,0.0515,0.1049,0.1356,0.2481
2122,2020-11-18,0.1275,0.087,0.0502,0.0007,0.0516,0.1049,0.1357,0.2468
2123,2020-11-19,0.1274,0.087,0.0502,0.0007,0.0516,0.1049,0.1357,0.2464
2124,2020-11-20,0.1275,0.087,0.0502,0.0007,0.0516,0.1049,0.1357,0.2441
2125,2020-11-23,0.1275,0.087,0.0502,0.0007,0.0516,0.1049,0.1357,0.2407
2126,2020-11-24,0.1275,0.0871,0.0502,0.0007,0.0516,0.105,0.1358,0.243
2127,2020-11-25,0.1274,0.0871,0.0502,0.0007,0.0516,0.105,0.1358,0.2428
2128,2020-11-27,0.1275,0.0871,0.0502,0.0007,0.0516,0.105,0.1358,0.2429
2129,2020-11-30,0.1274,0.0871,0.0502,0.0006,0.0516,0.105,0.1358,0.2447
2130,2020-12-01,0.1276,0.0872,0.0503,0.0006,0.0517,0.1051,0.1358,0.2483
2131,2020-12-02,0.1276,0.0872,0.0503,0.0006,0.0517,0.1051,0.1358,0.2463
2132,2020-12-03,0.1279,0.0873,0.0503,0.0006,0.0517,0.1051,0.1358,0.2463
2133,2020-12-04,0.1279,0.0873,0.0503,0.0006,0.0517,0.1051,0.1358,0.2459
2134,2020-12-07,0.1278,0.0873,0.0503,0.0006,0.0517,0.1051,0.1358,0.2391
2135,2020-12-08,0.1278,0.0873,0.0503,0.0006,0.0517,0.1051,0.1358,0.2336
2136,2020-12-09,0.1278,0.0873,0.0503,0.0006,0.0517,0.1051,0.1358,0.2341
2137,2020-12-10,0.1278,0.0873,0.0503,0.0006,0.0517,0.1051,0.1358,0.2349
2138,2020-12-11,0.1279,0.0873,0.0503,0.0006,0.0517,0.1051,0.1358,0.2349
2139,2020-12-14,0.1279,0.0873,0.0503,0.0006,0.0517,0.1051,0.1358,0.2336
2140,2020-12-15,0.1279,0.0874,0.0503,0.0006,0.0517,0.1052,0.1359,0.2338
2141,2020-12-16,0.1278,0.0874,0.0503,0.0006,0.0517,0.1052,0.1359,0.229
2142,2020-12-17,0.1278,0.0874,0.0503,0.0006,0.0517,0.1052,0.1359,0.2285
2143,2020-12-18,0.1278,0.0874,0.0503,0.0006,0.0517,0.1051,0.1358,0.2265
2144,2020-12-21,0.1276,0.0874,0.0502,0.0006,0.0517,0.1052,0.1358,0.2302
2145,2020-12-22,0.1276,0.0874,0.0502,0.0006,0.0517,0.1052,0.1358,0.2298
2146,2020-12-23,0.1273,0.0875,0.0501,0.0006,0.0517,0.1052,0.1359,0.2303
2147,2020-12-28,0.1272,0.0875,0.0501,0.0006,0.0517,0.1052,0.1358,0.2272
2148,2020-12-29,0.1273,0.0874,0.0501,0.0006,0.0517,0.1052,0.1359,0.2249
2149,2020-12-30,0.1273,0.0875,0.0501,0.0006,0.0517,0.1052,0.1359,0.2252
2150,2021-01-04,0.1272,0.0875,0.0501,0.0006,0.0517,0.1052,0.1359,0.2222
2151,2021-01-05,0.1272,0.0873,0.0501,0.0006,0.0517,0.1052,0.1359,0.2213
2152,2021-01-06,0.1272,0.0874,0.0501,0.0006,0.0517,0.1052,0.1359,0.2215
2153,2021-01-07,0.1272,0.0874,0.0501,0.0006,0.0517,0.1052,0.1358,0.2196
2154,2021-01-08,0.1272,0.0876,0.0501,0.0006,0.0517,0.1052,0.1358,0.2202
2155,2021-01-11,0.1274,0.0877,0.0502,0.0006,0.0517,0.1052,0.1357,0.2229
2156,2021-01-12,0.1275,0.0878,0.0502,0.0006,0.0517,0.1052,0.1356,0.2227
2157,2021-01-14,0.1276,0.0878,0.0503,0.0006,0.0517,0.1052,0.1356,0.2199
2158,2021-01-15,0.1276,0.0879,0.0503,0.0006,0.0517,0.1052,0.1355,0.2247
2159,2021-01-19,0.1276,0.088,0.0502,0.0006,0.0517,0.1052,0.1355,0.2241
2160,2021-01-20,0.1276,0.0879,0.0502,0.0006,0.0517,0.1052,0.1356,0.2251
2161,2021-01-21,0.1276,0.0879,0.0503,0.0006,0.0517,0.1052,0.1356,0.2228
2162,2021-01-22,0.1276,0.0879,0.0503,0.0006,0.0518,0.1052,0.1355,0.2234
2163,2021-01-26,0.1276,0.0879,0.0503,0.0005,0.0518,0.1052,0.1355,0.2238
2164,2021-01-27,0.1276,0.0881,0.0503,0.0005,0.0518,0.1052,0.1356,0.224
2165,2021-01-28,0.1277,0.088,0.0503,0.0005,0.0519,0.1053,0.1357,0.2283
2166,2021-01-29,0.1277,0.0881,0.0503,0.0005,0.0519,0.1054,0.1357,0.2377
2167,2021-02-01,0.1277,0.0884,0.0503,0.0005,0.052,0.1055,0.1357,0.2405
2168,2021-02-02,0.1279,0.0885,0.0503,0.0005,0.052,0.1055,0.1358,0.2384
2169,2021-02-03,0.1279,0.0885,0.0503,0.0005,0.052,0.1055,0.1358,0.2392
2170,2021-02-04,0.1279,0.0885,0.0503,0.0005,0.052,0.1055,0.1358,0.2386
2171,2021-02-05,0.1279,0.0886,0.0503,0.0005,0.052,0.1055,0.1358,0.2382
2172,2021-02-08,0.1279,0.0886,0.0503,0.0005,0.0519,0.1055,0.1358,0.2384
2173,2021-02-09,0.1279,0.0885,0.0503,0.0005,0.0519,0.1055,0.1358,0.2363
2174,2021-02-10,0.1279,0.0885,0.0503,0.0005,0.0518,0.1053,0.1357,0.219
2175,2021-02-11,0.1279,0.0884,0.0503,0.0005,0.0518,0.1052,0.1356,0.2184
2176,2021-02-12,0.1278,0.0882,0.0503,0.0005,0.0518,0.1052,0.1356,0.2097
2177,2021-02-18,0.1278,0.0881,0.0503,0.0005,0.0518,0.1052,0.1356,0.207
2178,2021-02-19,0.1277,0.0881,0.0503,0.0005,0.0518,0.1052,0.1356,0.2053
2179,2021-02-22,0.1279,0.0885,0.0504,0.0005,0.052,0.1056,0.1357,0.2235
2180,2021-02-23,0.1279,0.0886,0.0504,0.0005,0.052,0.1056,0.1357,0.2271
2181,2021-02-24,0.1279,0.0885,0.0504,0.0005,0.052,0.1056,0.1357,0.2224
2182,2021-02-25,0.1279,0.0888,0.0505,0.0005,0.0522,0.1058,0.1358,0.2292
2183,2021-02-26,0.1279,0.089,0.0506,0.0005,0.0522,0.1058,0.1358,0.2328
2184,2021-03-01,0.1278,0.0873,0.0506,0.0005,0.0522,0.1058,0.1358,0.2283
2185,2021-03-02,0.1278,0.0871,0.0506,0.0005,0.0521,0.1057,0.1359,0.2256
2186,2021-03-03,0.1278,0.0871,0.0506,0.0004,0.0521,0.1057,0.1359,0.2237
2187,2021-03-04,0.1279,0.0868,0.0507,0.0004,0.0522,0.1057,0.1359,0.2247
2188,2021-03-05,0.1282,0.0869,0.0509,0.0004,0.0523,0.1059,0.136,0.2274
2189,2021-03-08,0.1283,0.0872,0.0511,0.0004,0.0525,0.1062,0.1361,0.2415
2190,2021-03-09,0.1282,0.086,0.051,0.0004,0.0524,0.1062,0.1361,0.2414
2191,2021-03-10,0.1282,0.0852,0.051,0.0004,0.0524,0.1061,0.1361,0.2415
2192,2021-03-11,0.1262,0.0806,0.0507,0.0004,0.0525,0.1062,0.1361,0.2406
2193,2021-03-12,0.1263,0.0797,0.0507,0.0004,0.0519,0.105,0.1347,0.241
2194,2021-03-15,0.1184,0.0771,0.05,0.0004,0.0518,0.1049,0.1344,0.2412
2195,2021-03-16,0.1084,0.0693,0.044,0.0004,0.0518,0.1049,0.1344,0.2396
2196,2021-03-17,0.095,0.0641,0.0419,0.0004,0.0517,0.1046,0.1337,0.2393
2197,2021-03-18,0.0947,0.062,0.0419,0.0004,0.0518,0.1047,0.1337,0.2411
2198,2021-03-19,0.0949,0.0619,0.0418,0.0004,0.0517,0.1045,0.1334,0.2421
2199,2021-03-22,0.0861,0.057,0.0342,0.0004,0.0514,0.104,0.1331,0.2418
2200,2021-03-23,0.0862,0.0572,0.0341,0.0004,0.0513,0.1038,0.133,0.2436
2201,2021-03-24,0.0861,0.0573,0.034,0.0004,0.0493,0.1002,0.1296,0.2445
2202,2021-03-25,0.0832,0.0571,0.0325,0.0004,0.0489,0.0993,0.1287,0.2459
2203,2021-03-26,0.0819,0.0559,0.0318,0.0004,0.0479,0.0973,0.1269,0.2438
2204,2021-03-29,0.0795,0.0549,0.0308,0.0004,0.0426,0.0876,0.1157,0.244
2205,2021-03-30,0.0787,0.0543,0.0306,0.0004,0.0398,0.0825,0.1114,0.245
2206,2021-03-31,0.0787,0.054,0.0305,0.0004,0.038,0.0777,0.1046,0.2437
2207,2021-04-05,0.0786,0.0539,0.0302,0.0003,0.0378,0.0773,0.1043,0.2424
2208,2021-04-06,0.0784,0.0536,0.0302,0.0003,0.0324,0.065,0.0803,0.2423
2209,2021-04-07,0.0784,0.0536,0.0301,0.0003,0.0324,0.0649,0.0802,0.2422
2210,2021-04-08,0.0781,0.0534,0.0303,0.0003,0.0323,0.0649,0.0803,0.2396
2211,2021-04-09,0.0782,0.0527,0.0305,0.0003,0.0314,0.0629,0.0765,0.2395
2212,2021-04-12,0.0781,0.0527,0.0305,0.0003,0.0299,0.0593,0.0706,0.2394
2213,2021-04-13,0.0782,0.0526,0.0305,0.0003,0.0286,0.0559,0.0657,0.2385
2214,2021-04-14,0.078,0.0525,0.0304,0.0003,0.0281,0.0543,0.0607,0.2391
2215,2021-04-15,0.078,0.0525,0.0304,0.0003,0.0279,0.0539,0.0607,0.239
2216,2021-04-16,0.0779,0.0523,0.0305,0.0003,0.0278,0.0537,0.0601,0.2391
2217,2021-04-19,0.0775,0.0523,0.0305,0.0003,0.0278,0.0536,0.0601,0.239
2218,2021-04-20,0.0773,0.0524,0.0305,0.0003,0.0276,0.053,0.0583,0.2394
2219,2021-04-22,0.0773,0.0524,0.0306,0.0003,0.0276,0.053,0.0583,0.2335
2220,2021-04-23,0.0771,0.0525,0.0305,0.0003,0.0274,0.0524,0.0577,0.2302
2221,2021-04-26,0.0771,0.052,0.0305,0.0003,0.0269,0.0511,0.0553,0.2285
2222,2021-04-27,0.0761,0.052,0.0303,0.0003,0.0268,0.0508,0.055,0.229
2223,2021-04-28,0.0647,0.0509,0.026,0.0003,0.0266,0.0504,0.0542,0.2306
2224,2021-04-29,0.0647,0.0508,0.0256,0.0003,0.0266,0.0504,0.0538,0.2256
2225,2021-04-30,0.0604,0.0507,0.0249,0.0003,0.0267,0.0504,0.0539,0.2263
2226,2021-05-03,0.0602,0.0506,0.0249,0.0003,0.0265,0.0501,0.053,0.2258
2227,2021-05-04,0.0605,0.0507,0.025,0.0002,0.0266,0.0502,0.0529,0.2262
2228,2021-05-05,0.0605,0.0506,0.025,0.0002,0.0266,0.0502,0.0529,0.2276
2229,2021-05-06,0.0605,0.0506,0.025,0.0002,0.0266,0.0501,0.0525,0.2271
2230,2021-05-07,0.0606,0.0509,0.0251,0.0002,0.0266,0.0502,0.0524,0.2293
2231,2021-05-10,0.0601,0.051,0.0251,0.0002,0.0265,0.05,0.0526,0.224
2232,2021-05-11,0.0601,0.051,0.025,0.0002,0.0265,0.0499,0.0526,0.2147
2233,2021-05-12,0.0601,0.0515,0.0251,0.0002,0.0251,0.0473,0.0506,0.2177
2234,2021-05-13,0.0595,0.0514,0.0249,0.0002,0.025,0.047,0.0503,0.218
2235,2021-05-14,0.0593,0.0515,0.0248,0.0003,0.0246,0.046,0.0497,0.2175
2236,2021-05-17,0.0592,0.0515,0.0249,0.0003,0.0246,0.0457,0.049,0.2179
2237,2021-05-18,0.0596,0.0515,0.0248,0.0003,0.0245,0.0455,0.0491,0.2174
2238,2021-05-19,0.0593,0.0515,0.0247,0.0003,0.0244,0.0453,0.0484,0.2172
2239,2021-05-20,0.0593,0.0515,0.0248,0.0003,0.0244,0.0452,0.0484,0.2172
2240,2021-05-21,0.0593,0.0515,0.0247,0.0003,0.0244,0.0452,0.0484,0.2165
2241,2021-05-24,0.0592,0.0516,0.0247,0.0003,0.0244,0.0453,0.0484,0.2172
2242,2021-05-25,0.0592,0.0516,0.0247,0.0003,0.0244,0.045,0.0482,0.2179
2243,2021-05-26,0.0579,0.0513,0.0242,0.0003,0.0244,0.045,0.0482,0.2183
2244,2021-05-27,0.0579,0.0513,0.0242,0.0003,0.0242,0.0447,0.0476,0.2179
2245,2021-05-28,0.058,0.0512,0.0243,0.0003,0.0242,0.0446,0.047,0.194
2246,2021-06-01,0.0581,0.0512,0.0243,0.0003,0.0242,0.0446,0.0469,0.1936
2247,2021-06-02,0.0583,0.0512,0.0243,0.0003,0.0242,0.0446,0.0469,0.1943
2248,2021-06-04,0.0581,0.0511,0.0243,0.0003,0.024,0.044,0.0464,0.1839
2249,2021-06-07,0.0578,0.051,0.0243,0.0003,0.024,0.044,0.0464,0.1786
2250,2021-06-08,0.0578,0.051,0.0243,0.0003,0.024,0.044,0.0463,0.1797
2251,2021-06-09,0.0578,0.051,0.0243,0.0003,0.0239,0.0439,0.0463,0.1789
2252,2021-06-10,0.0578,0.0508,0.0243,0.0003,0.0239,0.0439,0.0462,0.1786
2253,2021-06-11,0.0579,0.0509,0.0243,0.0003,0.0235,0.0431,0.0455,0.1778
2254,2021-06-14,0.0579,0.0508,0.0243,0.0003,0.0234,0.0428,0.0453,0.1735
2255,2021-06-15,0.0579,0.0507,0.0243,0.0003,0.0234,0.0428,0.0453,0.1518
2256,2021-06-16,0.0578,0.0507,0.0243,0.0003,0.0234,0.0428,0.0452,0.1525
2257,2021-06-17,0.0582,0.0507,0.0251,0.0003,0.0235,0.0428,0.0451,0.1527
2258,2021-06-18,0.0582,0.0506,0.0252,0.0003,0.0234,0.0425,0.0449,0.1488
2259,2021-06-21,0.0581,0.0507,0.0254,0.0003,0.0234,0.0424,0.0446,0.148
2260,2021-06-22,0.0582,0.0507,0.0256,0.0003,0.0234,0.0424,0.0447,0.1482
2261,2021-06-23,0.058,0.0507,0.0256,0.0003,0.0234,0.0423,0.0441,0.1474
2262,2021-06-24,0.0579,0.0507,0.0256,0.0004,0.0233,0.0421,0.0439,0.1425
2263,2021-06-25,0.0578,0.0506,0.0256,0.0004,0.0233,0.0422,0.0442,0.1438
2264,2021-06-28,0.0574,0.0505,0.0255,0.0004,0.0233,0.0421,0.0442,0.1423
2265,2021-06-29,0.0573,0.0502,0.0255,0.0004,0.0232,0.0418,0.0429,0.1404
2266,2021-06-30,0.0571,0.0501,0.0254,0.0004,0.0232,0.0418,0.0429,0.1369
2267,2021-07-01,0.0571,0.0501,0.0254,0.0004,0.0232,0.0417,0.0428,0.1364
2268,2021-07-02,0.0566,0.0501,0.0254,0.0004,0.0231,0.0417,0.0428,0.1366
2269,2021-07-06,0.0565,0.0505,0.0254,0.0004,0.0233,0.0419,0.0428,0.1423
2270,2021-07-07,0.0565,0.0502,0.0254,0.0004,0.0233,0.042,0.0429,0.1446
2271,2021-07-08,0.0565,0.0504,0.0254,0.0004,0.0233,0.042,0.0429,0.1456
2272,2021-07-12,0.0564,0.0504,0.0253,0.0004,0.0234,0.0422,0.0434,0.1488
2273,2021-07-13,0.0562,0.0504,0.0252,0.0004,0.0233,0.0419,0.0428,0.1484
2274,2021-07-14,0.0563,0.0502,0.0253,0.0004,0.0232,0.0418,0.0427,0.1484
2275,2021-07-15,0.0563,0.0502,0.0253,0.0004,0.0231,0.0415,0.0422,0.1493
2276,2021-07-16,0.0564,0.0502,0.0253,0.0005,0.023,0.0414,0.0421,0.1512
2277,2021-07-19,0.0564,0.0508,0.0253,0.0005,0.0231,0.0415,0.0419,0.153
2278,2021-07-20,0.0561,0.0505,0.0253,0.0005,0.0231,0.0415,0.042,0.1527
2279,2021-07-21,0.0561,0.0504,0.0253,0.0005,0.0231,0.0415,0.0421,0.1527
2280,2021-07-22,0.0561,0.0504,0.0253,0.0005,0.0229,0.0412,0.042,0.152
2281,2021-07-23,0.0562,0.0504,0.0254,0.0005,0.0229,0.0411,0.0418,0.153
2282,2021-07-26,0.0563,0.0502,0.0254,0.0005,0.0228,0.0411,0.0418,0.1535
2283,2021-07-27,0.0564,0.0505,0.0255,0.0005,0.0229,0.0412,0.0418,0.1551
2284,2021-07-28,0.0563,0.0504,0.0254,0.0005,0.0229,0.0411,0.0417,0.1564
2285,2021-07-29,0.0562,0.0504,0.0255,0.0005,0.0228,0.041,0.0415,0.1563
2286,2021-07-30,0.0566,0.0511,0.0256,0.0005,0.0231,0.0414,0.0416,0.1673
2287,2021-08-02,0.0561,0.0511,0.0256,0.0005,0.0231,0.0414,0.0416,0.1677
2288,2021-08-03,0.0562,0.051,0.0256,0.0005,0.0231,0.0413,0.0416,0.1672
2289,2021-08-04,0.0562,0.0511,0.0256,0.0005,0.023,0.0412,0.0416,0.1677
