Variação_12_Meses_(%)_data,Variação_12_Meses_(%)_port1,Variação_12_Meses_(%)_port4,Variação_12_Meses_(%)_port8
2020-01-07,10.6977,15.308,21.0398
2020-01-08,10.6315,15.1333,20.6514
2020-01-09,10.6498,15.2387,20.8886
2020-01-10,10.6416,15.2648,21.1095
2020-01-13,10.7204,15.4291,21.3814
2020-01-14,10.7826,15.4797,20.9977
2020-01-15,10.6864,15.2293,20.6556
2020-01-16,10.4296,14.7923,20.5158
2020-01-17,10.1716,14.3111,19.9807
2020-01-21,9.951,14.0531,20.0982
2020-01-22,10.0246,14.0044,19.3503
2020-01-23,10.1503,14.1682,19.2465
2020-01-24,9.9978,13.8629,18.824
2020-01-27,9.5111,12.9891,18.1362
2020-01-28,9.6874,13.3486,18.4733
2020-01-29,9.6258,13.2115,18.3296
2020-01-30,9.4924,13.0317,18.3116
2020-01-31,9.3829,12.7919,17.8269
2020-02-03,9.416,12.8329,17.7253
2020-02-04,9.4005,12.8403,17.8835
2020-02-05,9.3942,12.7588,17.6525
2020-02-06,9.29,12.6789,17.7709
2020-02-07,8.9834,12.1584,17.443
2020-02-10,8.7968,11.8882,17.466
2020-02-11,9.213,12.6456,17.7987
2020-02-12,9.2938,12.7685,17.8829
2020-02-13,9.1338,12.4275,17.5514
2020-02-14,8.9657,12.1072,17.2907
2020-02-18,8.9349,11.981,16.915
2020-02-19,9.0386,12.0903,16.8354
2020-02-20,8.9096,11.8603,16.6793
2020-02-21,9.114,12.2167,16.6262
2020-02-26,8.4167,10.8033,14.9361
2020-02-27,8.1774,10.251,14.1685
2020-02-28,8.3209,10.4257,13.8468
2020-03-02,8.5374,10.8927,14.8737
2020-03-03,8.4829,10.7055,14.3744
2020-03-04,8.5356,10.9026,15.2735
2020-03-05,7.9337,9.7762,13.9618
2020-03-06,7.4694,8.9541,13.2483
2020-03-09,6.183,6.4344,10.3004
2020-03-10,6.8096,7.7827,11.9826
2020-03-11,5.6975,5.6025,9.5894
2020-03-12,3.5895,1.5461,4.5494
2020-03-13,5.1031,4.4975,7.6788
2020-03-16,3.9102,1.7174,3.7162
2020-03-17,4.4371,2.8014,4.5691
2020-03-18,2.5621,-1.268,-2.2463
2020-03-19,2.7111,-0.8297,-1.726
2020-03-20,2.533,-1.0571,-1.7045
2020-03-23,1.6753,-2.7749,-4.1008
2020-03-24,2.3874,-1.14,-1.509
2020-03-25,3.254,0.83,1.0058
2020-03-26,3.6764,1.9434,3.3246
2020-03-27,3.3822,1.3462,3.0156
2020-03-30,3.5925,1.7547,3.6832
2020-03-31,3.4126,1.3785,3.4766
2020-04-01,3.0914,0.6015,2.0892
2020-04-02,3.3548,1.0168,2.2893
2020-04-03,3.1611,0.4443,1.3136
2020-04-06,4.0732,2.4215,3.7694
2020-04-07,4.3463,2.9687,4.2919
2020-04-08,4.5635,3.4474,5.15
2020-04-09,4.976,4.24,6.1407
2020-04-13,4.8511,3.9728,5.8058
2020-04-14,5.0181,4.3508,6.6013
2020-04-15,4.8265,3.962,5.8434
2020-04-16,4.8829,4.1147,6.1341
2020-04-17,4.9159,4.251,6.7301
2020-04-20,4.9367,4.1852,6.394
2020-04-22,5.2047,4.6346,6.6083
2020-04-23,5.1245,4.5012,6.6403
2020-04-24,4.1882,2.7394,4.932
2020-04-27,4.4534,3.4529,5.5297
2020-04-28,5.0584,4.7184,6.3291
2020-04-29,5.2431,5.1937,7.1039
2020-04-30,4.9607,4.6948,7.0867
2020-05-04,4.8458,4.3542,6.3337
2020-05-05,4.7822,4.3127,6.4972
2020-05-06,4.7488,4.257,6.3755
2020-05-07,4.548,3.884,6.2237
2020-05-08,4.867,4.553,6.8559
2020-05-11,4.6775,4.2182,6.9282
2020-05-12,4.4451,3.6872,6.0087
2020-05-13,4.347,3.3987,5.2436
2020-05-14,4.4322,3.5595,5.2632
2020-05-15,4.4546,3.6751,5.8667
2020-05-18,4.7227,4.2482,6.3166
2020-05-19,4.7833,4.3571,6.3772
2020-05-20,4.9499,4.7139,7.0747
2020-05-21,4.9952,4.8018,7.0509
2020-05-22,4.9587,4.7838,7.2475
2020-05-26,5.4269,5.6904,8.0139
2020-05-27,5.8998,6.681,9.1036
2020-05-28,5.7864,6.4466,8.9205
2020-05-29,5.8938,6.6792,9.1427
2020-06-01,6.157,7.1503,9.2733
2020-06-02,6.4853,7.8614,10.1555
2020-06-03,6.5508,8.0664,10.817
2020-06-04,6.3713,7.6935,10.484
2020-06-05,6.4945,7.9797,11.1857
2020-06-08,6.7518,8.5661,11.8482
2020-06-09,6.6403,8.3799,11.5461
2020-06-10,6.201,7.6883,11.5154
2020-06-12,5.9095,7.03,10.3435
2020-06-15,5.7936,6.8056,10.1978
2020-06-16,5.8716,7.0504,10.6831
2020-06-17,6.0588,7.3118,10.6352
2020-06-18,6.0244,7.099,10.0381
2020-06-19,6.2014,7.418,10.028
2020-06-22,5.9458,6.9334,9.6973
2020-06-23,5.874,6.8328,9.4694
2020-06-24,5.6441,6.369,8.6794
2020-06-25,5.753,6.5499,9.0636
2020-06-26,5.6124,6.2066,8.5739
2020-06-29,5.726,6.4038,8.7206
2020-06-30,5.7403,6.5673,9.2667
2020-07-01,5.9462,6.917,9.5181
2020-07-02,5.7973,6.5946,9.2023
2020-07-06,5.997,6.9105,9.316
2020-07-07,5.5365,6.1071,8.4391
2020-07-08,5.6254,6.2665,8.3111
2020-07-09,5.8163,6.5038,8.3206
2020-07-10,5.9273,6.6588,8.5322
2020-07-13,5.7334,6.274,7.9993
2020-07-14,5.7307,6.2744,7.7586
2020-07-15,5.7848,6.3504,7.6935
2020-07-16,5.7129,6.2409,7.5521
2020-07-17,5.769,6.3372,7.3885
2020-07-20,5.6428,6.193,7.3233
2020-07-21,5.5585,6.0747,7.4361
2020-07-22,5.4116,5.8663,7.4492
2020-07-23,5.2375,5.5618,7.1063
2020-07-24,5.2775,5.7382,7.0646
2020-07-27,5.4969,6.0916,7.2173
2020-07-28,5.4712,6.0463,7.1458
2020-07-29,5.5546,6.2713,7.4557
2020-07-30,5.4749,6.1926,7.5531
2020-07-31,5.4429,6.2078,7.9057
2020-08-03,5.3938,6.1053,7.801
2020-08-04,5.2674,5.8027,7.5096
2020-08-05,5.3795,5.9331,7.4836
2020-08-06,5.7328,6.5068,7.8558
2020-08-07,5.5831,6.219,7.7084
2020-08-10,5.5558,6.1766,7.7392
2020-08-11,5.4498,5.9628,7.4954
2020-08-12,5.5205,6.1075,7.7413
2020-08-13,5.3091,5.8156,7.9007
2020-08-14,5.3344,5.8958,8.0454
2020-08-17,5.4791,6.2354,8.8325
2020-08-18,5.5252,6.3433,8.7887
2020-08-19,5.291,5.9258,8.4845
2020-08-20,5.2167,5.764,8.217
2020-08-21,5.2132,5.8926,8.6858
2020-08-24,5.4929,6.5008,9.4323
2020-08-25,5.3991,6.2264,9.0363
2020-08-26,5.5241,6.5601,9.8068
2020-08-27,5.5862,6.6908,9.8093
2020-08-28,5.6541,6.7821,9.6429
2020-08-31,5.4884,6.4452,9.407
2020-09-01,5.7434,6.9684,9.8369
2020-09-02,5.5534,6.6503,9.9037
2020-09-03,5.5069,6.4582,9.2249
2020-09-04,5.7952,7.0119,9.7853
2020-09-08,5.7581,6.8179,9.0158
2020-09-09,5.8843,7.0853,9.5713
2020-09-10,5.6099,6.4917,8.9802
2020-09-11,5.4088,6.0467,8.5907
2020-09-14,5.4529,6.1447,8.5901
2020-09-15,5.5175,6.3094,8.8002
2020-09-16,5.2372,5.8155,8.2781
2020-09-17,5.2089,5.7045,7.9239
2020-09-18,4.8582,5.1301,7.4423
2020-09-21,4.6112,4.7559,7.0506
2020-09-22,4.7607,4.9982,7.3831
2020-09-23,4.4643,4.4681,6.7266
2020-09-24,4.5312,4.6031,6.8139
2020-09-25,4.6466,4.8514,7.1759
2020-09-28,4.27,4.2895,7.1187
2020-09-29,4.0263,3.8642,6.8068
2020-09-30,4.1529,4.1575,7.1939
2020-10-01,4.1032,4.1368,7.0411
2020-10-02,3.7644,3.6053,6.6926
2020-10-05,4.0267,4.1164,7.1881
2020-10-06,4.006,4.0311,7.0069
2020-10-07,3.967,3.9875,7.1712
2020-10-08,4.0977,4.2782,7.4998
2020-10-09,4.1828,4.358,7.6994
2020-10-13,4.2518,4.5591,7.8124
2020-10-14,4.3778,4.8072,8.028
2020-10-15,4.5045,5.1113,8.2652
2020-10-16,4.3855,4.8586,8.0503
2020-10-19,4.3136,4.6573,7.4859
2020-10-20,4.6742,5.3351,7.9031
2020-10-21,4.7744,5.4652,8.1233
2020-10-22,4.705,5.2874,7.8194
2020-10-23,4.5291,4.9429,7.4353
2020-10-26,4.2197,4.3107,6.516
2020-10-27,3.9963,3.9736,6.329
2020-10-28,3.5542,3.0429,5.03
2020-10-29,3.5121,3.0418,5.1298
2020-10-30,3.1899,2.48,4.5785
2020-11-03,3.3648,2.8411,5.0484
2020-11-04,3.4974,3.0786,5.3466
2020-11-05,3.8022,3.6267,6.0382
2020-11-06,3.813,3.6546,6.0386
2020-11-09,4.0432,4.1293,6.3922
2020-11-10,4.0031,4.0659,6.124
2020-11-11,3.8746,3.8097,5.9342
2020-11-12,3.6587,3.4578,5.642
2020-11-13,3.7376,3.6561,5.8096
2020-11-16,4.0334,4.0939,6.0067
2020-11-17,3.9698,3.9582,5.664
2020-11-18,3.8158,3.5947,5.1544
2020-11-19,3.9119,3.7344,5.2407
2020-11-20,3.8534,3.6063,4.9583
2020-11-23,3.8336,3.5807,4.8729
2020-11-24,4.2033,4.2033,5.1398
2020-11-25,4.1842,4.196,5.2253
2020-11-27,4.5077,4.7556,5.6639
2020-11-30,4.4438,4.6038,5.5176
2020-12-01,4.6255,4.9608,5.7925
2020-12-02,4.7062,5.0894,5.6708
2020-12-03,4.8586,5.3225,5.7582
2020-12-04,4.9089,5.4044,5.9732
2020-12-07,4.7339,5.0833,5.6019
2020-12-08,4.8112,5.164,5.5301
2020-12-09,4.8525,5.1529,5.2057
2020-12-10,4.9128,5.2814,5.1033
2020-12-11,4.8633,5.1873,5.0361
2020-12-14,4.8081,5.0691,5.0362
2020-12-15,4.9352,5.334,5.3483
2020-12-16,4.8798,5.2193,5.072
2020-12-17,4.9024,5.2921,5.202
2020-12-18,4.7554,5.0511,4.9391
2020-12-21,4.6044,4.8051,4.8952
2020-12-22,4.6494,4.9473,4.9657
2020-12-23,4.7418,5.1168,5.0903
2020-12-28,4.7103,5.0572,5.0328
2020-12-29,4.7173,5.1335,5.2065
2020-12-30,4.7918,5.2604,5.2683
2021-01-04,4.8436,5.2439,5.1398
2021-01-05,4.7449,5.0168,5.0038
2021-01-06,4.6737,4.8412,4.9024
2021-01-07,4.7255,4.8951,4.515
2021-01-08,4.7841,4.9382,4.2016
2021-01-11,4.3616,4.1337,3.2037
2021-01-12,4.478,4.2287,2.8795
2021-01-14,4.4485,4.1195,2.5696
2021-01-15,3.9985,3.2492,1.9039
2021-01-19,4.0923,3.4263,2.0668
2021-01-20,4.1525,3.5587,2.3825
2021-01-21,4.0086,3.3545,2.3791
2021-01-22,3.9141,3.2612,2.5047
2021-01-26,3.8547,3.2414,2.6419
2021-01-27,3.7197,3.0063,2.1368
2021-01-28,3.8947,3.2995,2.4033
2021-01-29,3.5882,2.7738,2.1221
2021-02-01,3.8292,3.2054,2.3318
2021-02-02,4.0013,3.5237,2.7923
2021-02-03,3.9758,3.4947,2.8155
2021-02-04,4.0868,3.6845,3.1964
2021-02-05,4.0647,3.6784,3.3567
2021-02-08,3.9826,3.543,3.442
2021-02-09,4.0029,3.6261,3.5411
2021-02-10,4.2701,4.1331,4.1249
2021-02-11,4.1698,3.915,3.8617
2021-02-12,4.2605,4.0856,4.05
2021-02-18,4.2719,4.0266,3.8811
2021-02-19,4.381,4.2187,4.1538
2021-02-22,3.8146,3.2363,3.6456
2021-02-23,3.8867,3.389,3.5655
2021-02-24,3.8346,3.2821,3.488
2021-02-25,3.5732,2.8162,2.9686
2021-02-26,3.453,2.6939,3.0198
2021-03-01,3.6007,2.9465,3.3182
2021-03-02,3.3325,2.4155,2.6105
2021-03-03,3.0484,1.8591,1.7997
2021-03-04,3.2963,2.2889,1.8731
2021-03-05,3.6305,2.8488,2.2392
2021-03-08,3.1484,2.0931,2.1278
2021-03-09,3.044,1.9699,2.2726
2021-03-10,3.2526,2.3323,2.3688
2021-03-11,3.5968,2.9127,2.8577
2021-03-12,4.3009,4.3425,4.7307
2021-03-15,4.5643,4.9309,5.6038
2021-03-16,4.4549,4.7708,5.7785
2021-03-17,4.2166,4.2085,4.4228
2021-03-18,3.9562,3.9458,4.3696
2021-03-19,3.7254,3.5118,3.4391
2021-03-22,4.1883,4.3627,4.4177
2021-03-23,4.4419,4.7975,4.7426
2021-03-24,5.6744,7.2166,7.4634
2021-03-25,5.161,6.1459,6.1157
2021-03-26,6.2818,8.3583,8.6583
2021-03-29,8.4364,12.5316,13.7304
2021-03-30,7.0582,9.8339,10.7911
2021-03-31,8.2875,12.6622,14.8251
2021-04-05,8.0177,12.0268,14.3962
2021-04-06,9.9004,16.0873,20.8602
2021-04-07,9.757,15.68,20.4162
2021-04-08,10.0776,16.1817,20.7723
2021-04-09,10.721,17.6127,23.2072
2021-04-12,9.785,15.5629,20.1367
2021-04-13,8.8511,13.5057,17.4353
2021-04-14,8.337,12.2482,14.852
2021-04-15,8.7563,13.1107,15.5331
2021-04-16,8.6017,12.7735,14.8855
2021-04-19,8.6759,12.9559,14.8456
2021-04-20,8.8448,13.519,16.0252
2021-04-22,8.6767,13.2645,15.9001
2021-04-23,9.1362,14.276,17.0575
2021-04-26,8.6387,13.0965,15.4205
2021-04-27,8.2799,12.3406,14.7455
2021-04-28,8.0955,11.836,13.6953
2021-04-29,8.0256,11.6732,13.2663
2021-04-30,7.7693,11.2684,13.2152
2021-05-03,7.4736,10.6759,12.1991
2021-05-04,7.3727,10.5577,12.2878
2021-05-05,7.5235,10.7804,12.0435
2021-05-06,7.4107,10.4546,11.4845
2021-05-07,7.5229,10.6998,11.8715
2021-05-10,7.183,10.0956,11.3641
2021-05-11,7.4697,10.5302,11.3151
2021-05-12,8.0421,11.5915,12.175
2021-05-13,7.9388,11.2056,11.8045
2021-05-14,7.5829,10.3808,11.1972
2021-05-17,7.4656,9.9236,10.1526
2021-05-18,7.6215,10.1838,9.9477
2021-05-19,7.7095,10.5339,10.5889
2021-05-20,7.7044,10.4722,10.5882
2021-05-21,7.7194,10.5033,10.6686
2021-05-24,7.8627,10.7569,10.6676
2021-05-25,7.4996,10.1521,10.1757
2021-05-26,7.6211,10.4226,10.1387
2021-05-27,7.9454,11.1117,11.0709
2021-05-28,8.2001,11.6665,12.1028
2021-06-01,8.227,11.6394,11.8387
2021-06-02,8.3684,11.905,11.702
2021-06-04,8.043,11.2795,11.1994
2021-06-07,8.0356,11.3183,11.2318
2021-06-08,7.8607,11.0331,10.9167
2021-06-09,7.7055,10.7219,10.8326
2021-06-10,7.7449,10.7867,10.6874
2021-06-11,7.2187,9.7793,9.7619
2021-06-14,7.0314,9.3823,9.2877
2021-06-15,7.0288,9.4408,9.16
2021-06-16,6.8922,9.1074,8.6405
2021-06-17,6.5406,8.5818,8.2141
2021-06-18,6.2311,7.8751,7.1887
2021-06-21,6.1904,7.6786,6.9405
2021-06-22,6.0386,7.4549,6.8001
2021-06-23,5.8906,7.072,5.8511
2021-06-24,5.7753,6.7803,5.5992
2021-06-25,5.7512,6.5842,5.2381
2021-06-28,5.9427,6.845,5.1398
2021-06-29,6.218,7.5864,6.7831
2021-06-30,6.2069,7.5461,6.722
2021-07-01,6.0415,7.1924,6.3717
2021-07-02,6.0141,7.1417,6.5454
2021-07-06,5.7488,6.7238,6.4318
2021-07-07,5.8095,6.8598,6.5412
2021-07-08,5.7513,6.7861,6.3911
2021-07-12,5.8755,7.0576,6.8808
2021-07-13,6.144,7.624,7.7274
2021-07-14,5.9635,7.3573,7.5451
2021-07-15,6.1186,7.7137,8.1148
2021-07-16,5.8522,7.2264,7.7443
2021-07-19,5.6475,6.7682,6.8139
2021-07-20,5.616,6.7513,6.9535
2021-07-21,5.6942,6.8736,7.0605
2021-07-22,5.434,6.4077,6.7567
2021-07-23,5.4625,6.5069,7.0772
2021-07-26,5.361,6.3722,7.1781
2021-07-27,5.2119,6.2093,7.1908
2021-07-28,5.1467,6.1045,6.865
2021-07-29,5.3244,6.4751,7.4306
2021-07-30,4.8235,5.6047,6.968
2021-08-02,4.732,5.3905,6.5944
2021-08-03,4.9419,5.6896,6.6994
2021-08-04,4.5953,5.0667,6.3895
2021-08-05,4.3945,4.7062,6.1775
2021-08-06,4.5072,4.8733,6.1429
2021-08-09,4.4569,4.7829,5.8573
2021-08-10,4.6322,5.0958,6.1294
2021-08-11,4.6317,4.9692,5.9742
2021-08-12,4.3081,4.3813,5.6065
2021-08-13,4.3103,4.4734,5.8819
2021-08-16,3.9909,3.867,5.4213
2021-08-17,3.8755,3.5382,4.8794
2021-08-18,3.8327,3.3867,4.2639
2021-08-19,3.8835,3.4908,4.2849
2021-08-20,4.1574,4.0396,4.7709
2021-08-23,3.9665,3.7716,4.8657
2021-08-24,3.9887,3.8573,4.848
2021-08-25,4.2311,4.2226,4.8822
2021-08-26,4.0781,3.9088,4.6609
2021-08-27,4.4209,4.5077,5.19
2021-08-30,4.4437,4.5514,5.3304
2021-08-31,4.4792,4.6348,5.3361
2021-09-01,4.4558,4.5618,5.2543
2021-09-02,4.4267,4.4896,5.2324
2021-09-03,4.1601,3.9332,4.7164
2021-09-08,4.0774,3.6835,4.4841
2021-09-09,4.1441,3.6456,4.1389
2021-09-10,4.0978,3.52,3.9539
2021-09-13,4.1833,3.5675,3.6775
2021-09-14,4.2415,3.6375,3.6747
2021-09-15,4.3874,3.8424,3.7974
2021-09-16,4.3454,3.7158,3.6943
2021-09-17,4.0129,3.0627,3.1901
2021-09-20,3.9813,2.9605,2.6723
2021-09-21,3.9062,2.8287,2.672
2021-09-22,4.0395,3.0828,2.5971
2021-09-23,4.3314,3.6699,3.4732
2021-09-24,4.2641,3.5101,3.4954
2021-09-27,4.492,3.9351,4.1224
2021-09-28,4.0724,3.0453,3.0586
2021-09-29,4.4005,3.7014,3.6096
2021-09-30,4.4015,3.7117,3.508
2021-10-01,4.3843,3.6855,3.5009
2021-10-04,4.186,3.2692,2.9909
2021-10-05,4.3427,3.5154,3.3414
2021-10-06,4.3731,3.6022,3.7018
2021-10-07,4.7227,4.1364,4.2453
2021-10-08,5.167,4.8837,4.8347
2021-10-11,5.0087,4.5923,4.4469
2021-10-13,5.293,5.1659,5.0842
2021-10-14,5.1496,4.9264,5.1994
2021-10-15,5.2348,5.0371,5.0798
2021-10-18,5.5283,5.495,5.176
2021-10-19,5.3037,5.0094,4.924
2021-10-20,5.1447,4.6949,4.5556
2021-10-21,4.7802,3.9392,4.0365
2021-10-22,4.8367,4.0173,4.0939
2021-10-25,4.6591,3.7385,3.6074
2021-10-26,4.5432,3.5208,3.6346
2021-10-27,4.4714,3.3419,3.0836
2021-10-28,4.0487,2.5114,2.3965
2021-10-29,3.9888,2.4116,2.4576
2021-11-01,4.047,2.3266,2.0063
2021-11-03,4.196,2.5716,2.5335
2021-11-04,4.1243,2.4027,2.5794
2021-11-05,4.2827,2.7309,2.7345
2021-11-08,4.2626,2.6422,2.7603
2021-11-09,4.1536,2.4009,2.452
2021-11-10,4.2007,2.4485,2.3263
2021-11-11,4.3173,2.5899,2.3313
2021-11-12,4.4101,2.7114,2.6062
2021-11-16,4.3697,2.6464,3.0278
2021-11-17,4.3563,2.5854,2.9591
2021-11-18,4.7808,3.3709,3.9018
2021-11-19,4.7396,3.2662,3.7369
2021-11-22,4.907,3.4834,3.743
2021-11-23,4.8718,3.3751,3.2553
2021-11-24,4.7234,2.9906,2.5608
2021-11-26,4.1816,1.9793,1.5698
2021-11-29,4.2557,2.1352,1.9563
2021-11-30,3.9397,1.552,1.4251
2021-12-01,3.7662,1.2443,1.265
2021-12-02,4.1342,1.9691,1.7382
2021-12-03,4.5034,2.693,2.4593
2021-12-06,4.4645,2.7015,2.7197
2021-12-07,4.4045,2.7089,3.1117
2021-12-08,4.4808,2.8754,3.5169
2021-12-09,4.4228,2.8527,3.6647
2021-12-10,4.5311,3.154,4.1027
2021-12-13,4.524,3.157,4.0775
2021-12-14,4.4019,2.9278,3.8958
2021-12-15,4.2854,2.7163,3.902
2021-12-16,4.1913,2.5797,3.6612
2021-12-17,3.9324,2.1169,3.1738
2021-12-20,3.9094,2.1637,3.3116
2021-12-21,3.8357,2.029,3.5238
2021-12-22,3.7971,1.9447,3.6648
2021-12-23,3.7146,1.7459,3.6579
2021-12-27,3.7528,1.8292,4.0687
2021-12-28,3.7938,1.9319,4.4634
2021-12-29,3.7057,1.8315,4.6174
2021-12-30,3.9235,2.2234,5.0585
2022-01-03,3.8185,1.8527,4.8986
2022-01-04,3.706,1.5603,4.5453
2022-01-05,3.482,1.1165,4.0125
2022-01-06,3.3321,0.8314,3.5799
2022-01-07,3.2557,0.7335,3.4729
2022-01-10,3.1695,0.4769,3.1448
2022-01-11,3.3316,0.7331,3.2033
2022-01-12,3.6931,1.4148,3.6545
2022-01-13,3.5965,1.1602,3.2351
2022-01-14,3.5906,1.1287,3.1382
2022-01-18,3.451,0.7724,2.5409
2022-01-19,3.5149,0.8246,2.2822
2022-01-20,3.5964,0.929,1.9635
2022-01-21,3.5064,0.7925,1.7511
2022-01-24,3.4202,0.6576,1.7212
2022-01-25,3.624,0.9698,1.4274
2022-01-26,3.5782,0.8136,1.1576
2022-01-27,3.4267,0.4796,0.7038
2022-01-28,3.6759,0.9609,1.5761
2022-01-31,3.6118,1.0088,2.0688
2022-02-01,3.7419,1.3177,2.4181
2022-02-02,3.9158,1.6533,2.782
2022-02-03,3.9309,1.4676,2.0724
2022-02-04,4.028,1.5148,1.7613
2022-02-07,4.1723,1.7397,1.826
2022-02-08,4.3129,1.971,2.0993
2022-02-09,4.372,2.0757,2.2215
2022-02-10,4.5966,2.3327,2.2557
2022-02-11,4.2805,1.6946,1.4304
2022-02-14,4.6025,2.1449,1.4587
2022-02-15,4.5337,2.0567,1.613
2022-02-16,4.4114,1.8211,1.2022
2022-02-17,4.1428,1.2935,0.676
2022-02-18,4.1072,1.245,0.486
2022-02-22,4.0092,0.9942,-0.0375
2022-02-23,4.0092,0.9054,-0.4588
2022-02-24,4.0729,0.921,-0.37
2022-02-25,4.2983,1.4057,0.3697
2022-03-02,4.3288,1.4076,0.2105
2022-03-03,4.3289,1.3306,-0.0017
2022-03-04,4.2519,1.1996,-0.0653
2022-03-07,4.0867,0.7155,-0.8908
2022-03-08,4.6403,1.5276,-0.6452
2022-03-09,4.778,1.7482,-0.236
2022-03-10,4.8148,1.6762,-0.5204
2022-03-11,5.1021,2.0066,-0.3079
2022-03-14,5.2635,2.0444,-0.5698
2022-03-15,5.2663,2.1281,-0.186
2022-03-16,5.4427,2.5677,0.728
2022-03-17,5.8216,3.2486,1.5933
2022-03-18,5.8888,3.4148,2.0466
2022-03-21,5.7243,2.996,1.3873
2022-03-22,6.394,4.1087,2.2195
2022-03-23,6.4151,4.0379,1.8679
2022-03-24,6.6409,4.3905,2.3678
2022-03-25,6.5683,4.2725,2.5182
2022-03-28,6.638,4.4436,2.7847
2022-03-29,6.6846,4.618,3.1779
2022-03-30,6.6782,4.6297,3.1341
2022-03-31,6.4575,4.3077,2.9992
2022-04-01,7.0303,5.1773,3.8675
2022-04-04,7.0537,5.2079,4.2103
2022-04-05,7.0016,5.0136,3.7858
2022-04-06,7.1418,5.1793,3.7876
2022-04-07,7.3839,5.547,4.0614
2022-04-08,7.2963,5.1772,3.7027
2022-04-11,7.0212,4.619,2.8743
2022-04-12,7.0105,4.5436,2.8992
2022-04-13,6.9509,4.3815,2.8602
2022-04-14,6.934,4.1928,2.3469
2022-04-18,6.8414,3.9583,1.8681
2022-04-19,6.9015,4.0936,2.3495
2022-04-20,6.9451,4.1412,2.4805
2022-04-22,6.6039,3.3213,1.2933
2022-04-25,6.6977,3.4585,1.3842
2022-04-26,6.4659,2.8909,0.7211
2022-04-27,6.6375,3.1455,0.9141
2022-04-28,6.7318,3.295,1.474
2022-04-29,6.5201,2.7658,0.4874
2022-05-02,6.309,2.33,0.0827
2022-05-03,6.3648,2.3824,0.2435
2022-05-04,6.7875,3.0883,1.0876
2022-05-05,6.5162,2.389,-0.029
2022-05-06,6.3483,1.9802,-0.6403
2022-05-09,6.1252,1.5291,-1.3551
2022-05-10,6.1923,1.7287,-1.1861
2022-05-11,6.1883,1.5616,-1.6311
2022-05-12,6.261,1.5562,-2.303
2022-05-13,6.629,2.2168,-1.2666
2022-05-16,6.7942,2.4501,-1.2385
2022-05-17,7.068,3.0185,-0.3841
2022-05-18,6.7182,2.2952,-1.2395
2022-05-19,6.6906,2.3554,-1.3333
2022-05-20,6.5974,2.2813,-1.3347
2022-05-23,6.8298,2.8024,-0.5026
2022-05-24,6.6835,2.5481,-0.6437
2022-05-25,7.0356,3.2485,0.2455
2022-05-26,7.1371,3.4491,0.5603
2022-05-27,7.0574,3.4167,0.9262
2022-05-31,6.999,3.2663,1.0442
2022-06-01,7.1016,3.3482,1.1257
2022-06-02,7.305,3.6927,1.6558
2022-06-03,7.1823,3.3766,1.072
2022-06-06,7.1611,3.3024,1.1209
2022-06-07,6.9869,3.0614,1.0341
2022-06-08,7.0257,2.9741,0.8086
2022-06-09,6.8768,2.6732,0.4128
2022-06-10,6.7271,2.2159,-0.3928
2022-06-13,6.3653,1.3407,-1.7383
2022-06-14,6.1356,0.8926,-1.9467
2022-06-15,6.2343,1.0358,-1.6135
2022-06-17,5.9827,0.4777,-2.3451
2022-06-21,6.0071,0.6537,-1.5919
2022-06-22,6.0117,0.7162,-1.6069
2022-06-23,5.9776,0.6646,-1.3486
2022-06-24,6.0961,0.8193,-0.9154
2022-06-27,6.2928,1.139,-0.9603
2022-06-28,6.1472,0.7711,-1.6136
2022-06-29,6.1248,0.6947,-1.5734
2022-06-30,6.1589,0.7557,-1.4296
2022-07-01,6.3864,1.1175,-1.0528
2022-07-05,6.3443,1.0614,-0.8177
2022-07-06,6.2013,0.8564,-1.087
2022-07-07,6.5031,1.378,-0.5697
2022-07-08,6.4739,1.3595,-0.4624
2022-07-11,6.1572,0.6989,-1.1284
2022-07-12,6.2921,1.0808,-0.702
2022-07-13,6.205,0.9216,-0.8349
2022-07-14,6.0641,0.5347,-1.4038
2022-07-15,6.1916,0.8131,-0.9699
2022-07-18,6.2158,0.8284,-1.2968
2022-07-19,6.1297,0.7986,-1.007
2022-07-20,6.4912,1.3796,-0.5717
2022-07-21,6.4098,1.2177,-0.5718
2022-07-22,6.578,1.5169,-0.3751
2022-07-25,6.48,1.2979,-0.9234
2022-07-26,6.3768,1.0823,-1.2866
2022-07-27,6.5152,1.3465,-0.9026
2022-07-28,6.7787,1.8126,-0.4291
2022-07-29,6.991,2.2384,0.1768
2022-08-01,7.1578,2.4888,0.4537
2022-08-02,7.0844,2.2942,-0.0969
2022-08-03,7.1202,2.3953,0.1505
2022-08-04,7.3906,2.8374,0.4497
2022-08-05,7.6061,3.1868,0.5835
2022-08-08,7.7569,3.4826,0.8059
2022-08-09,7.9103,3.7329,0.9518
2022-08-10,7.9353,3.8856,1.5148
2022-08-11,7.8336,3.784,1.5022
2022-08-12,8.4983,4.9945,2.4702
2022-08-15,8.5941,5.26,3.1746
2022-08-16,8.5119,5.2174,3.2716
2022-08-17,8.6366,5.3987,3.2838
2022-08-18,8.7815,5.6031,3.5389
2022-08-19,8.5161,5.1069,3.1977
2022-08-22,8.4749,5.0158,3.0281
2022-08-23,8.6798,5.4037,3.1881
2022-08-24,8.7486,5.5112,3.3357
2022-08-25,8.8657,5.8215,3.7987
