CDI,IBOV,IHFA,IMAB5,IFIX,IRFM,SP500,data
0.1445,18.9004,2.132,2.635,5.0445,2.1818,10.3431,2014-01-07
0.1442,18.9155,2.1905,2.6358,5.0513,2.1988,10.2941,2014-01-08
0.1439,18.8507,2.1157,2.6323,4.9988,2.1987,10.1937,2014-01-09
0.1436,18.6305,2.1704,2.6412,5.347,2.2234,10.1109,2014-01-10
0.1433,18.6504,2.1629,2.65,5.2835,2.2085,10.4648,2014-01-13
0.1429,18.5776,2.1788,2.6114,5.2835,2.2077,10.4383,2014-01-14
0.1427,18.5989,2.1763,2.6197,5.1949,2.2218,10.4053,2014-01-15
0.1424,18.599,2.1724,2.6193,5.3959,2.2165,10.2336,2014-01-16
0.142,18.6924,2.2152,2.6299,5.4011,2.2381,9.9167,2014-01-17
0.1616,18.8097,2.2218,2.6706,5.7175,2.2893,9.9172,2014-01-21
0.1614,18.9974,2.228,2.5709,5.7325,2.2796,9.0924,2014-01-22
0.1613,19.337,2.2276,2.6528,5.7539,2.3129,9.2543,2014-01-23
0.1611,18.9934,2.3129,2.6523,5.7893,2.3211,10.1971,2014-01-24
0.1609,18.7008,2.3247,2.6682,5.8944,2.3435,10.1409,2014-01-27
0.1607,18.3028,2.3254,2.6778,5.8913,2.3479,9.8679,2014-01-28
0.1606,18.2362,2.3225,2.6844,6.1794,2.3512,10.0171,2014-01-29
0.1604,18.2474,2.3791,2.7351,6.1937,2.3224,10.1694,2014-01-30
0.1602,18.1312,2.3844,2.7351,6.3385,2.3191,10.2586,2014-01-31
0.16,18.9175,2.457,2.6969,6.6251,2.3036,11.1755,2014-02-03
0.1598,19.0959,2.4329,2.7181,6.6641,2.3318,11.2377,2014-02-04
0.1596,19.0586,2.427,2.8101,6.6686,2.3935,11.2272,2014-02-05
0.1594,19.6033,2.4232,2.8179,6.7137,2.3758,11.454,2014-02-06
0.1592,19.3311,2.4235,2.9039,6.7141,2.4001,11.7348,2014-02-07
0.1589,19.3021,2.431,2.9028,6.7491,2.3999,11.6911,2014-02-10
0.1587,19.5836,2.4514,2.9049,6.7665,2.4052,11.8325,2014-02-11
0.1585,19.584,2.407,2.8905,6.7209,2.3788,11.8024,2014-02-12
0.1582,19.62,2.449,2.8524,6.7292,2.3459,11.8384,2014-02-13
0.158,19.6258,2.4498,2.8775,6.8613,2.3589,11.8529,2014-02-14
0.174,20.5204,2.4275,3.0676,7.0568,2.3921,11.8341,2014-02-18
0.1737,20.662,2.4269,3.0661,7.1079,2.3899,11.8947,2014-02-19
0.1734,20.5816,2.4488,2.9792,7.1566,2.4227,11.6235,2014-02-20
0.1731,20.5358,2.4751,2.9538,7.6951,2.4254,11.364,2014-02-21
0.1728,20.4676,2.4616,2.9548,7.8362,2.4106,11.4169,2014-02-24
0.1725,20.435,2.4854,2.9077,8.1085,2.3995,11.4082,2014-02-25
0.1721,20.3436,2.5074,2.8537,8.2067,2.3783,11.3134,2014-02-26
0.1718,20.2645,2.5481,2.8193,8.4242,2.3716,11.315,2014-02-27
0.1714,20.0336,2.5568,2.8272,8.7274,2.4331,11.3236,2014-02-28
0.171,19.6479,2.5577,2.7615,8.854,2.397,11.3962,2014-03-05
0.1609,19.7823,2.5299,2.6958,8.8441,2.3557,11.3739,2014-03-06
0.1605,20.0269,2.5887,2.7106,8.8441,2.4011,11.3422,2014-03-07
0.1602,20.1369,2.5881,2.7257,8.9247,2.3859,11.3382,2014-03-10
0.1598,19.9821,2.5834,2.7148,8.9364,2.3823,11.3927,2014-03-11
0.1594,19.916,2.5594,2.7491,8.9372,2.3832,11.3862,2014-03-12
0.1454,19.7763,2.4481,2.7544,8.8884,2.3863,11.634,2014-03-13
0.1452,19.3776,2.4504,2.6617,8.8814,2.299,11.6351,2014-03-14
0.145,19.153,2.4544,2.6531,8.8795,2.2932,11.7516,2014-03-17
0.1449,19.7311,2.4544,2.6617,8.8768,2.302,11.8174,2014-03-18
0.1447,19.6785,2.4546,2.6864,8.7708,2.2838,11.8522,2014-03-19
0.1445,19.9229,2.4495,2.6864,8.7696,2.2778,11.7164,2014-03-20
0.1444,19.9043,2.4589,2.6841,8.7405,2.294,11.7333,2014-03-21
0.1442,20.0863,2.4608,2.6705,8.7331,2.3023,11.7584,2014-03-24
0.144,19.807,2.4968,2.6647,8.6972,2.3293,11.5449,2014-03-25
0.1438,19.8187,2.4974,2.6606,8.7075,2.3316,11.6109,2014-03-26
0.1436,20.9715,2.6942,2.6777,8.6802,2.3799,11.6207,2014-03-27
0.1435,20.9574,2.7179,2.6806,8.6802,2.4083,11.5936,2014-03-28
0.1433,21.0985,2.7411,2.6766,8.7024,2.41,11.6567,2014-03-31
0.1431,21.0248,2.6997,2.6744,8.6773,2.412,11.3014,2014-04-01
0.1429,21.3449,2.7052,2.653,8.6565,2.3769,11.3072,2014-04-02
0.1426,21.305,2.7024,2.6206,8.5561,2.3267,11.2824,2014-04-03
0.1424,21.3318,2.9173,2.6202,8.3943,2.3415,11.5319,2014-04-04
0.1267,21.7115,3.0328,2.6197,8.3827,2.3515,11.6397,2014-04-07
0.1265,21.806,3.1167,2.6119,8.2803,2.3754,11.6621,2014-04-08
0.1262,21.8529,3.0678,2.6063,8.2724,2.3888,11.8503,2014-04-09
0.1077,21.3812,3.0451,2.6006,8.2645,2.3952,12.5265,2014-04-10
0.1075,21.4229,3.0436,2.6034,8.2653,2.3977,12.6645,2014-04-11
0.1073,21.4497,3.0609,2.6041,8.3201,2.4175,12.7586,2014-04-14
0.1071,21.798,3.0988,2.6018,8.3351,2.4058,12.7715,2014-04-15
0.1069,21.9793,3.0706,2.5961,8.3279,2.3843,12.9317,2014-04-16
0.1067,21.656,3.0707,2.5963,8.275,2.4122,12.9337,2014-04-17
0.1064,21.6244,3.0461,2.579,8.0281,2.3923,13.0136,2014-04-22
0.1062,21.656,3.0569,2.5809,8.0284,2.4204,12.7681,2014-04-23
0.1059,21.6496,3.0298,2.5623,8.0326,2.3984,12.6065,2014-04-24
0.1057,21.6649,3.0471,2.5576,8.0326,2.3909,12.6763,2014-04-25
0.1056,21.5985,3.049,2.5444,7.8383,2.3821,12.6872,2014-04-28
0.1055,21.5483,3.0266,2.5359,7.8259,2.3686,12.6916,2014-04-29
0.0752,21.395,3.014,2.4322,7.5331,2.2879,12.6933,2014-04-30
0.0752,21.7631,2.9941,2.4332,7.5855,2.3114,12.6982,2014-05-02
0.0751,21.4028,3.017,2.3245,7.5286,2.2714,12.5687,2014-05-05
0.075,21.274,3.0249,2.3247,7.3821,2.3074,11.9735,2014-05-06
0.075,21.2713,3.0069,2.2908,7.2387,2.269,11.9611,2014-05-07
0.0749,21.4358,2.9954,2.2769,7.218,2.2736,11.9214,2014-05-08
0.0748,21.4371,2.9968,2.2596,6.8325,2.2625,11.7225,2014-05-09
0.0748,21.6011,2.9611,2.1603,6.8398,2.2496,11.6725,2014-05-12
0.0747,21.5843,2.95,2.1586,6.7606,2.2291,11.5821,2014-05-13
0.0746,20.569,2.9149,2.1705,6.1553,2.2334,10.6196,2014-05-14
0.0745,20.4983,2.9177,2.1404,5.934,2.197,10.7427,2014-05-15
0.0745,20.4143,2.9184,2.0513,5.8531,2.1548,10.7395,2014-05-16
0.0744,20.1411,2.9048,2.0487,5.6114,2.156,10.5184,2014-05-19
0.0743,20.5001,2.8951,1.9625,5.5895,2.1436,10.3296,2014-05-20
0.0742,20.4437,2.8761,1.9713,5.4126,2.1597,10.4306,2014-05-21
0.0741,20.3471,2.8771,1.9642,5.4435,2.1462,10.2354,2014-05-22
0.074,20.3293,2.8618,1.9342,5.4496,2.1252,10.2585,2014-05-23
0.1085,20.3337,2.8665,1.9334,5.4477,2.1279,10.262,2014-05-27
0.1084,20.3444,2.8715,1.9409,5.4077,2.1359,10.2347,2014-05-28
0.081,19.2028,2.8737,1.6351,5.3173,2.07,10.2767,2014-05-29
0.0809,19.5315,2.9011,1.6249,5.3112,2.0662,10.1796,2014-05-30
0.0808,19.5625,2.9134,1.5947,5.3216,2.0242,10.1262,2014-06-02
0.0807,19.6089,2.8993,1.6171,4.8453,2.0374,10.1153,2014-06-03
0.0806,19.6348,2.9054,1.614,4.6984,2.0302,10.0602,2014-06-04
0.0805,19.4308,2.8893,1.6314,4.3972,2.0415,10.1092,2014-06-05
0.0804,20.1945,2.866,1.741,4.3124,2.0994,10.1414,2014-06-06
0.0803,20.1924,2.8232,1.708,3.9211,2.0905,10.1087,2014-06-09
0.0803,20.0465,2.7938,1.6576,3.387,1.9699,10.1027,2014-06-10
0.0803,19.9216,2.79,1.6568,3.1508,1.9705,10.0407,2014-06-11
0.1124,19.9132,2.7826,1.7258,3.1485,1.9947,10.0769,2014-06-13
0.1124,19.5272,2.7196,1.7208,3.1485,1.9701,10.0772,2014-06-16
0.1124,19.2751,2.7426,1.6829,2.7271,1.9822,10.0808,2014-06-17
0.1123,19.463,2.7546,1.6878,2.7225,2.0028,10.1145,2014-06-18
0.1123,19.6307,2.742,1.6478,2.7211,2.0036,10.1241,2014-06-20
0.1122,19.6021,2.7432,1.6354,2.634,1.9959,9.8169,2014-06-23
0.1122,19.4276,2.727,1.6346,2.6182,1.9864,9.896,2014-06-24
0.1121,19.7687,2.7344,1.6362,2.6228,1.9839,9.778,2014-06-25
0.1121,19.3638,2.7345,1.6129,2.6259,1.9672,9.7023,2014-06-26
0.112,19.3917,2.6987,1.5708,2.6304,1.9649,9.61,2014-06-27
0.112,19.218,2.7044,1.5856,2.6507,1.965,9.5562,2014-06-30
0.112,19.2207,2.6983,1.5886,2.6144,1.9763,9.5985,2014-07-01
0.1119,19.1122,2.7016,1.6051,2.5941,1.9747,9.5313,2014-07-02
0.1119,19.3111,2.6682,1.6005,2.5932,1.9538,9.5487,2014-07-03
0.1359,19.2821,2.6666,1.5912,2.6671,1.9524,9.4674,2014-07-07
0.1358,18.1772,2.4694,1.5685,2.7248,1.9058,9.5819,2014-07-08
0.1555,18.461,2.4511,1.57,2.7771,1.8599,9.5537,2014-07-10
0.1555,18.3251,2.4246,1.5797,2.7487,1.856,9.452,2014-07-11
0.1554,18.5723,2.4139,1.576,2.7535,1.8591,9.4054,2014-07-14
0.1553,17.8218,2.3897,1.5839,2.7535,1.8578,9.4099,2014-07-15
0.1553,17.8066,2.3719,1.5675,2.7765,1.8628,9.4284,2014-07-16
0.1553,17.7509,2.1033,1.578,2.7937,1.8516,9.3903,2014-07-17
0.1553,17.9177,1.9107,1.588,2.7985,1.8713,9.286,2014-07-18
0.1553,17.8651,1.7442,1.5884,2.8006,1.8517,9.2936,2014-07-21
0.1553,17.7669,1.7563,1.5938,2.8416,1.8457,9.1207,2014-07-22
0.1553,17.9036,1.7609,1.6255,2.8416,1.8681,8.0111,2014-07-23
0.1553,17.7985,1.7693,1.6814,2.8446,1.9096,7.7238,2014-07-24
0.1553,17.7671,1.7613,1.7009,2.7474,1.8749,7.6984,2014-07-25
0.1553,17.1315,1.7131,1.7012,2.8537,1.8847,7.6206,2014-07-28
0.1553,17.1053,1.6718,1.7072,2.8847,1.9051,7.468,2014-07-29
0.1553,16.845,1.6801,1.7164,2.8881,1.912,7.4689,2014-07-30
0.1553,17.2742,1.6854,1.7039,2.8847,1.9275,8.4002,2014-07-31
0.1553,17.1828,1.6937,1.751,2.8847,1.9627,8.409,2014-08-01
0.1553,17.3152,1.6935,1.7512,3.1398,1.9691,8.5089,2014-08-04
0.1553,17.2997,1.6746,1.8857,3.2425,2.101,8.5773,2014-08-05
0.1553,17.3115,1.6664,1.9459,3.3049,2.1449,8.56,2014-08-06
0.1553,17.298,1.6745,1.9709,3.3046,2.1521,8.5944,2014-08-07
0.1553,17.433,1.6732,2.0038,3.3197,2.1768,8.8549,2014-08-08
0.1553,17.0845,1.6774,2.0139,3.0841,2.1588,8.859,2014-08-11
0.1553,17.0323,1.6499,2.0055,3.0833,2.1449,8.8636,2014-08-12
0.1553,17.288,1.5423,2.0333,3.1025,2.1392,8.7473,2014-08-13
0.1553,17.2752,1.5426,2.0399,3.0884,2.1482,8.7229,2014-08-14
0.1553,17.5596,1.5312,2.0436,3.1622,2.1971,8.7151,2014-08-15
0.1553,17.5993,1.5382,2.0372,3.2012,2.2104,8.8483,2014-08-18
0.1553,17.5165,1.5305,2.0341,3.1995,2.2027,8.713,2014-08-19
0.1553,17.5398,1.5329,2.0382,3.2381,2.2154,8.72,2014-08-20
0.1553,17.4686,1.5093,2.0191,3.2898,2.237,8.6641,2014-08-21
0.1553,17.4605,1.5407,2.0376,3.2904,2.2618,8.4435,2014-08-22
0.1553,17.9472,1.5931,2.0384,3.2703,2.2669,8.4593,2014-08-25
0.1553,17.7573,1.5953,2.0427,3.2889,2.2685,8.4398,2014-08-26
0.1553,17.5929,1.5969,2.0368,3.3558,2.2876,8.3127,2014-08-27
0.1553,17.7505,1.6177,2.0288,3.4099,2.2714,8.2084,2014-08-28
0.1552,17.8765,1.6235,2.0173,3.5332,2.2689,8.2173,2014-08-29
0.1722,17.9013,1.722,2.0306,3.5766,2.3464,8.1942,2014-09-02
0.1553,17.7789,1.697,2.0292,3.5789,2.3587,8.1347,2014-09-03
0.1553,18.1348,1.6937,2.0144,3.5689,2.3745,8.1388,2014-09-04
0.1553,18.0496,1.6855,1.998,3.6466,2.3452,8.1317,2014-09-05
0.1553,18.3354,1.658,2.0564,3.6308,2.4099,8.1611,2014-09-08
0.1553,18.4319,1.646,2.1136,3.6233,2.4612,8.2804,2014-09-09
0.1553,18.4937,1.6474,2.0891,3.6105,2.4405,8.3012,2014-09-10
0.1553,18.4613,1.6267,2.129,3.61,2.4713,8.2972,2014-09-11
0.1553,19.115,1.621,2.3174,3.611,2.6523,8.3177,2014-09-12
0.1553,18.5495,1.6245,2.2466,3.6098,2.6165,8.2693,2014-09-15
0.1553,18.4929,1.621,2.2633,3.6019,2.6404,8.3871,2014-09-16
0.1553,18.4703,1.6685,2.2626,3.6298,2.64,8.3881,2014-09-17
0.1553,18.5942,1.6775,2.2843,3.6321,2.6724,8.3965,2014-09-18
0.1356,18.6781,1.699,2.2203,3.7355,2.6328,8.3514,2014-09-19
0.1356,18.9821,1.6991,2.2455,3.7525,2.7033,8.5191,2014-09-22
0.1356,18.9677,1.668,2.2434,3.7568,2.6952,8.598,2014-09-23
0.1356,18.7262,1.6345,2.2885,3.7561,2.7084,8.6017,2014-09-24
0.1356,18.8625,1.6463,2.2896,3.7369,2.7378,9.1759,2014-09-25
0.1356,19.26,1.6475,2.2971,3.7597,2.7444,9.3254,2014-09-26
0.1356,21.3442,1.6536,2.5845,3.857,3.1827,9.2489,2014-09-29
0.1356,21.1929,1.6305,2.5935,3.866,3.2086,9.2202,2014-09-30
0.1356,21.6904,1.6302,2.6041,3.866,3.2268,9.5844,2014-10-01
0.1356,21.7909,1.6768,2.5907,3.867,3.2111,9.5762,2014-10-02
0.1356,22.0983,1.6746,2.6128,4.0112,3.307,9.8236,2014-10-03
0.1356,23.8387,1.9838,2.6117,4.017,3.4073,9.7406,2014-10-06
0.1355,23.8428,2.1067,2.6431,4.0311,3.4546,10.1804,2014-10-07
0.1355,23.7122,2.1045,2.6473,4.0446,3.4517,10.6911,2014-10-08
0.1116,23.7141,2.1078,2.6447,3.9962,3.4475,11.4133,2014-10-09
0.1116,24.7092,2.1439,2.657,3.9593,3.4708,11.5465,2014-10-10
0.0796,26.1045,2.1412,2.6787,3.9297,3.5575,11.968,2014-10-13
0.0796,26.0993,2.1389,2.6895,3.9295,3.5579,11.9688,2014-10-14
0.0796,26.7113,2.1476,2.7109,3.9282,3.5993,12.0042,2014-10-15
0.0796,27.4817,2.1618,2.7338,3.9559,3.6461,12.0041,2014-10-16
0.0796,27.9461,2.1704,2.7418,3.9573,3.6856,12.2601,2014-10-17
0.0796,28.3977,2.1738,2.7533,3.9686,3.7291,12.2057,2014-10-20
0.0796,28.7604,2.1792,2.7997,4.0576,3.7304,12.6395,2014-10-21
0.0795,28.6608,2.1764,2.8027,4.0042,3.7173,12.7084,2014-10-22
0.0795,29.2716,2.2655,2.7964,3.9853,3.7449,12.9035,2014-10-23
0.0795,29.6634,2.3214,2.8306,3.9853,3.7963,12.9763,2014-10-24
0.0795,30.0254,2.5044,2.8258,4.2127,3.7908,12.9782,2014-10-27
0.0795,30.9119,2.5591,2.8424,4.2205,3.8462,13.1558,2014-10-28
0.0795,31.2446,2.5647,2.8491,4.1666,3.8706,13.1587,2014-10-29
0.0795,31.633,2.7476,2.9331,4.1186,3.8792,13.1818,2014-10-30
0.0795,32.7829,3.044,2.9469,4.1292,3.8711,13.371,2014-10-31
0.0795,32.6753,3.1328,2.9491,4.1619,3.8812,12.7341,2014-11-03
0.0795,32.7164,3.0673,2.922,4.1664,3.8804,12.7338,2014-11-04
0.0795,32.6979,3.1075,2.924,4.0774,3.8844,12.7078,2014-11-05
0.0795,32.8881,3.1891,2.8872,4.0783,3.8879,12.5532,2014-11-06
0.0794,32.9516,3.1893,2.8433,4.0623,3.8572,12.5525,2014-11-07
0.0794,32.9823,3.1854,2.8348,4.1445,3.8556,12.4947,2014-11-10
0.0794,32.931,3.1914,2.8074,4.4137,3.853,12.3205,2014-11-11
0.0794,32.7717,3.1884,2.7934,4.4589,3.8491,12.3181,2014-11-12
0.0794,33.0161,3.2475,2.8131,4.6216,3.8574,12.3089,2014-11-13
0.0794,32.8977,3.2405,2.8045,4.6065,3.8568,12.2538,2014-11-14
0.0794,32.9304,3.2433,2.7965,4.6104,3.8474,12.2327,2014-11-17
0.0793,32.8055,3.2489,2.7918,4.515,3.8096,12.2628,2014-11-18
0.0793,33.1438,3.2657,2.7813,4.5291,3.8218,12.1727,2014-11-19
0.1139,34.4209,3.3581,2.8886,4.5456,4.0868,12.2111,2014-11-21
0.1394,34.4263,3.3626,2.9232,4.7944,4.1096,12.2075,2014-11-25
0.1394,34.4524,3.3755,2.9486,4.7316,4.1049,12.2065,2014-11-26
0.1601,34.4262,3.4519,2.9357,4.7778,4.0816,12.2115,2014-11-28
0.1601,35.1967,3.4539,2.9486,4.8635,4.0951,12.2683,2014-12-01
0.1601,35.2521,3.4612,2.9557,4.8719,4.0995,12.3228,2014-12-02
0.16,35.1491,3.4857,2.9616,4.8939,4.0824,12.3389,2014-12-03
0.1599,35.2309,3.5316,3.0085,4.8251,4.0847,12.3356,2014-12-04
0.1598,35.1337,3.5253,3.0044,4.6774,4.0816,12.3255,2014-12-05
0.1411,35.5651,3.4828,2.9975,4.6782,4.029,12.4183,2014-12-08
0.1411,35.5637,3.506,2.9962,4.7074,4.0206,12.4167,2014-12-09
0.141,35.5125,3.5147,2.9897,4.6879,4.0145,12.8453,2014-12-10
0.1409,35.5594,3.5359,2.9973,4.6607,4.0423,12.8384,2014-12-11
0.1408,35.9644,3.545,2.9691,4.794,4.0134,13.226,2014-12-12
0.1407,36.1115,3.5337,2.9448,4.7822,3.9963,13.2221,2014-12-15
0.1406,36.1037,3.5356,2.9785,5.2555,4.0396,13.306,2014-12-16
0.1405,36.8812,3.5389,2.941,5.4239,4.0133,13.8853,2014-12-17
0.1404,36.6305,3.5389,2.7989,5.5331,3.9137,14.5761,2014-12-18
0.1403,36.7707,3.5368,2.7787,5.5797,3.901,14.5945,2014-12-19
0.1402,36.581,3.5344,2.7744,5.5821,3.9002,14.5458,2014-12-22
0.1401,36.7423,3.5674,2.7747,5.6115,3.9006,14.5469,2014-12-23
0.1636,36.7692,3.5695,2.7608,5.6708,3.8849,14.5312,2014-12-26
0.1634,36.8007,3.5649,2.7574,5.6714,3.8883,14.5298,2014-12-29
0.1633,36.7321,3.6039,2.742,5.7227,3.8429,14.4702,2014-12-30
0.183,37.1461,3.623,2.7459,5.9346,3.8511,14.5862,2015-01-02
0.1829,37.2897,3.622,2.7025,6.0156,3.8256,14.9779,2015-01-05
0.1827,37.2882,3.6602,2.7234,6.0364,3.845,14.731,2015-01-06
0.1825,37.5204,3.6597,2.7147,6.0401,3.8412,14.8084,2015-01-07
0.1824,36.5531,3.6621,2.4398,6.0087,3.4756,15.1812,2015-01-08
0.1822,36.7504,3.7075,2.4475,6.0106,3.4926,15.2705,2015-01-09
0.182,36.5831,3.7129,2.4351,6.0364,3.4928,15.12,2015-01-12
0.1818,36.4802,3.6973,2.4988,6.0379,3.5105,15.1326,2015-01-13
0.1816,36.2731,3.6984,2.4787,5.9624,3.4256,15.0378,2015-01-14
0.1814,35.0528,3.5419,2.482,6.2264,3.3094,15.1509,2015-01-15
0.1812,35.3059,3.4736,2.4516,6.2452,3.2772,15.0494,2015-01-16
0.1982,35.5382,3.4729,2.4733,6.2425,3.2903,14.6834,2015-01-20
0.198,36.0134,3.4681,2.472,6.2422,3.2927,14.0846,2015-01-21
0.1977,35.4537,3.4377,2.4827,6.2733,3.2762,14.1447,2015-01-22
0.1975,34.1971,3.4796,2.4573,6.273,3.2016,13.7643,2015-01-23
0.1972,34.1906,3.4779,2.4448,6.2651,3.2016,13.7662,2015-01-26
0.1969,33.6633,3.5192,2.4192,6.2806,3.1475,13.9479,2015-01-27
0.1966,33.2583,3.5226,2.3869,6.2754,3.0945,14.2469,2015-01-28
0.1963,32.8039,3.583,2.3964,6.266,3.0429,14.1558,2015-01-29
0.1959,32.6228,3.6773,2.3643,6.2586,3.0157,14.3287,2015-01-30
0.1956,32.1469,3.7009,2.2851,6.2144,3.0414,14.0536,2015-02-02
0.1953,32.63,3.7056,2.2969,6.2181,3.0641,14.2159,2015-02-03
0.195,32.043,3.6888,2.2921,6.2094,3.0155,14.0713,2015-02-04
0.1946,31.6773,3.6388,2.2516,6.2124,2.9614,14.1412,2015-02-05
0.1943,31.2579,3.5746,2.2394,6.0675,2.9564,14.1579,2015-02-06
0.1939,30.5356,3.5351,2.2124,6.0686,2.9223,14.015,2015-02-09
0.1936,30.3539,3.571,2.2673,6.1196,2.9001,14.1493,2015-02-10
0.1933,29.9361,3.3958,2.2637,6.0894,2.9761,14.1066,2015-02-11
0.193,29.1606,3.197,2.275,6.1319,3.0548,14.0492,2015-02-12
0.1927,29.4333,3.1313,2.2686,6.1166,3.0357,14.0656,2015-02-13
0.1925,29.5017,3.1343,2.2567,6.1166,3.0159,14.0498,2015-02-18
0.1922,29.4095,3.1306,2.2556,6.0826,3.0078,14.0178,2015-02-19
0.1919,29.1604,3.0571,2.2015,6.0698,2.9382,14.0461,2015-02-20
0.1916,29.0729,3.0559,2.1974,6.0672,2.9619,14.0471,2015-02-23
0.1913,29.1139,3.0789,2.218,6.0288,3.0088,14.0448,2015-02-24
0.191,29.1008,3.1191,2.2131,5.8492,2.9819,14.0471,2015-02-25
0.1907,29.0367,3.1311,2.2118,5.848,2.9761,14.0506,2015-02-26
0.1904,28.7367,3.0746,2.3137,5.6953,3.0714,14.0672,2015-02-27
0.1901,28.8146,3.1202,2.31,5.7258,3.1066,14.11,2015-03-02
0.1898,28.7699,3.1166,2.3068,5.7661,3.1055,14.1452,2015-03-03
0.1895,28.7783,3.1942,2.3182,5.789,3.129,14.1466,2015-03-04
0.1891,28.3166,3.1852,2.3248,5.7591,3.1424,14.1428,2015-03-05
0.1755,26.5561,3.0864,2.2098,5.7455,2.862,14.3625,2015-03-06
0.1603,26.6639,3.1323,2.2246,5.5605,3.0779,14.379,2015-03-09
0.16,26.8265,3.1499,2.2034,5.8081,3.1272,14.7548,2015-03-10
0.1427,26.9591,3.119,2.1989,5.7849,3.1264,14.7515,2015-03-11
0.1424,25.5025,3.0915,2.1786,5.7014,3.1513,14.8979,2015-03-12
0.1421,25.4143,3.2296,2.1761,5.7016,3.1421,14.8934,2015-03-13
0.1418,25.2804,3.1805,2.1604,5.7034,3.1421,15.1093,2015-03-16
0.1416,25.7419,3.1411,2.1136,5.6969,3.2765,15.1223,2015-03-17
0.1415,26.1016,3.1582,2.1143,5.6907,3.3298,15.3023,2015-03-18
0.1413,25.3438,3.1848,2.1213,5.6012,3.4574,15.2636,2015-03-19
0.1412,25.6248,3.1888,2.1241,5.5601,3.4824,15.3585,2015-03-20
0.141,25.4878,3.2631,2.1182,5.5681,3.4993,14.9978,2015-03-23
0.1409,25.5164,3.2988,2.0998,5.5681,3.4619,15.0339,2015-03-24
0.1407,24.3714,3.2737,2.0879,5.4041,3.4641,14.9647,2015-03-25
0.1405,24.5341,3.2768,2.0394,5.4027,3.4531,14.9147,2015-03-26
0.1403,24.6226,3.2696,1.9757,4.8852,3.3993,14.8107,2015-03-27
0.1402,24.0377,3.2568,1.9731,4.757,3.4054,14.4819,2015-03-30
0.14,24.0207,3.2599,1.9718,4.781,3.415,13.8443,2015-03-31
0.1398,23.9883,3.2719,1.9858,4.8277,3.4658,13.8369,2015-04-01
0.1396,24.0954,3.3341,1.9773,4.7855,3.4458,13.834,2015-04-02
0.1394,24.0202,3.2959,1.9772,4.7655,3.4491,13.891,2015-04-06
0.1153,23.8218,3.2822,1.9811,4.7191,3.4508,13.8823,2015-04-07
0.1151,23.7745,3.34,1.9767,4.7183,3.4947,13.8916,2015-04-08
0.1149,23.6458,3.2853,1.9846,4.6896,3.5001,13.8855,2015-04-09
0.0831,22.8375,3.3168,1.9833,4.4715,3.5108,13.7537,2015-04-10
0.083,22.4019,3.3161,1.9752,4.3919,3.519,13.279,2015-04-13
0.0828,22.3815,3.3155,1.9565,4.3504,3.5066,13.147,2015-04-14
0.0826,21.8902,3.3271,1.9587,4.4579,3.5047,13.0,2015-04-15
0.0823,21.8618,3.3703,1.9615,4.4634,3.519,12.5493,2015-04-16
0.0821,21.5499,3.2962,1.9494,4.446,3.4931,12.6415,2015-04-17
0.0819,21.3414,3.3816,2.1105,4.4279,3.4847,12.6486,2015-04-20
0.0816,21.505,3.3816,2.0494,4.4455,3.4648,12.6473,2015-04-22
0.0814,21.6728,3.4517,2.0525,4.5184,3.4641,12.5863,2015-04-23
0.0811,21.8149,3.4902,2.0394,4.2073,3.4622,12.4306,2015-04-24
0.0808,21.9153,3.4965,2.0531,4.1497,3.467,12.2214,2015-04-27
0.0154,21.3334,3.4942,2.0168,4.1483,3.4533,12.2272,2015-04-28
0.0144,20.8327,3.5044,2.023,4.2004,3.4572,12.2305,2015-04-29
0.0151,21.0173,3.4968,2.0697,4.2533,3.5144,12.0581,2015-04-30
0.0157,21.0729,3.5253,2.0695,4.2505,3.4966,12.294,2015-05-04
0.0163,21.1153,3.6293,2.0748,4.2871,3.4976,12.5209,2015-05-05
0.0168,21.4408,3.5996,2.0772,4.3084,3.4966,12.2593,2015-05-06
0.0172,21.0613,3.6089,2.0786,4.3627,3.4954,11.9584,2015-05-07
0.0176,21.0613,3.5542,2.071,4.3579,3.5537,12.093,2015-05-08
0.0179,20.6582,3.4954,2.0736,4.3622,3.5359,11.8386,2015-05-11
0.0182,20.595,3.5091,2.0736,4.3622,3.4901,11.6153,2015-05-12
0.0185,20.1017,3.5048,2.0585,4.3621,3.4731,11.2906,2015-05-13
0.0187,20.088,3.4875,2.1567,4.3326,3.4915,11.4335,2015-05-14
0.0188,20.1405,3.4874,2.1835,4.3414,3.5006,11.2719,2015-05-15
0.0189,20.4266,3.4493,2.2409,4.3358,3.5082,11.2568,2015-05-18
0.019,20.5324,3.4308,2.2446,4.3196,3.4767,11.2193,2015-05-19
0.019,20.318,3.3774,2.2257,4.2154,3.4915,11.0446,2015-05-20
0.019,20.267,3.3779,2.1008,4.2385,3.4033,11.0506,2015-05-21
0.019,19.8977,3.4338,2.0744,4.1946,3.368,10.9119,2015-05-22
0.1007,19.6908,3.4938,2.0956,4.2269,3.3724,11.0792,2015-05-26
0.1006,19.6602,3.4922,2.0996,4.2384,3.3663,11.2179,2015-05-27
0.1005,19.691,3.472,2.108,4.2441,3.3826,11.2189,2015-05-28
0.1003,20.2197,3.483,2.1158,4.1992,3.3659,11.227,2015-05-29
