Volatilidade_data,Volatilidade_port1,Volatilidade_port4,Volatilidade_port8
2012-01-18,0.0188,0.0387,0.0505
2012-01-19,0.0188,0.0387,0.0505
2012-01-20,0.0188,0.0386,0.0504
2012-01-23,0.0188,0.0386,0.0503
2012-01-24,0.0188,0.0386,0.0502
2012-01-26,0.0189,0.0387,0.0503
2012-01-27,0.0188,0.0387,0.0503
2012-01-30,0.0188,0.0387,0.0503
2012-01-31,0.0188,0.0387,0.0503
2012-02-01,0.0189,0.0388,0.0502
2012-02-02,0.0189,0.0388,0.0501
2012-02-03,0.0189,0.0388,0.0502
2012-02-06,0.0189,0.0388,0.0502
2012-02-07,0.0189,0.0388,0.0501
2012-02-08,0.0189,0.0388,0.0501
2012-02-09,0.0189,0.0388,0.0502
2012-02-10,0.0189,0.0388,0.0502
2012-02-13,0.0189,0.039,0.0503
2012-02-14,0.0189,0.039,0.0504
2012-02-15,0.0189,0.0389,0.0502
2012-02-16,0.0189,0.0389,0.0502
2012-02-17,0.0189,0.0388,0.0502
2012-02-22,0.0189,0.0388,0.0502
2012-02-23,0.0189,0.0388,0.0502
2012-02-24,0.0188,0.0388,0.0501
2012-02-27,0.0188,0.0388,0.0501
2012-02-29,0.0189,0.0389,0.0502
2012-03-01,0.0188,0.0388,0.0502
2012-03-02,0.0189,0.0389,0.0502
2012-03-05,0.0189,0.0388,0.0501
2012-03-06,0.019,0.039,0.0502
2012-03-07,0.019,0.0391,0.0503
2012-03-08,0.0191,0.0392,0.0505
2012-03-09,0.0191,0.0392,0.0505
2012-03-12,0.0191,0.0392,0.0505
2012-03-13,0.0192,0.0393,0.0506
2012-03-14,0.0192,0.0393,0.0506
2012-03-15,0.0192,0.0393,0.0506
2012-03-16,0.0192,0.0393,0.0506
2012-03-19,0.0192,0.0393,0.0506
2012-03-20,0.0192,0.0393,0.0506
2012-03-21,0.0192,0.0393,0.0506
2012-03-22,0.0192,0.0393,0.0506
2012-03-23,0.0192,0.0393,0.0506
2012-03-26,0.0192,0.0393,0.0506
2012-03-27,0.0192,0.0392,0.0505
2012-03-28,0.0192,0.0393,0.0505
2012-03-29,0.0192,0.0393,0.0505
2012-03-30,0.0192,0.0393,0.0502
2012-04-02,0.0192,0.0392,0.0502
2012-04-03,0.0192,0.0393,0.0502
2012-04-04,0.0192,0.0393,0.0503
2012-04-05,0.0192,0.0393,0.0502
2012-04-09,0.0192,0.0393,0.0503
2012-04-10,0.0193,0.0394,0.0504
2012-04-11,0.0193,0.0394,0.0504
2012-04-12,0.0194,0.0396,0.0506
2012-04-13,0.0194,0.0397,0.0508
2012-04-16,0.0194,0.0397,0.0508
2012-04-17,0.0194,0.0397,0.0509
2012-04-18,0.0193,0.0397,0.0509
2012-04-19,0.0193,0.0396,0.0507
2012-04-20,0.0193,0.0396,0.0508
2012-04-23,0.0193,0.0397,0.0508
2012-04-24,0.0193,0.0397,0.0508
2012-04-25,0.0193,0.0397,0.051
2012-04-26,0.0193,0.0396,0.0509
2012-04-27,0.0193,0.0396,0.0509
2012-04-30,0.0193,0.0396,0.0509
2012-05-02,0.0194,0.0397,0.0509
2012-05-03,0.0194,0.0397,0.0508
2012-05-04,0.0194,0.0397,0.0508
2012-05-07,0.0193,0.0395,0.0505
2012-05-08,0.0194,0.0396,0.0506
2012-05-09,0.0195,0.0397,0.0506
2012-05-10,0.0195,0.0397,0.0506
2012-05-11,0.0195,0.0397,0.0506
2012-05-14,0.0195,0.0398,0.0506
2012-05-15,0.0196,0.0399,0.0506
2012-05-16,0.0195,0.0399,0.0506
2012-05-17,0.0197,0.0401,0.0507
2012-05-18,0.0196,0.04,0.0506
2012-05-21,0.0197,0.0402,0.0506
2012-05-22,0.0201,0.0406,0.0507
2012-05-23,0.0201,0.0405,0.0507
2012-05-24,0.0202,0.0406,0.0508
2012-05-25,0.0203,0.0407,0.0507
2012-05-29,0.0203,0.0407,0.051
2012-05-30,0.0203,0.0408,0.0512
2012-05-31,0.0203,0.0408,0.0512
2012-06-01,0.0203,0.0409,0.0512
2012-06-04,0.0204,0.0409,0.0512
2012-06-05,0.0204,0.0409,0.0512
2012-06-06,0.0204,0.041,0.0513
2012-06-08,0.0205,0.0411,0.0514
2012-06-11,0.0205,0.0411,0.0513
2012-06-12,0.0205,0.0412,0.0514
2012-06-13,0.0205,0.0412,0.0514
2012-06-14,0.0205,0.0412,0.0514
2012-06-15,0.0205,0.0412,0.0514
2012-06-18,0.0205,0.0412,0.0514
2012-06-19,0.0205,0.041,0.051
2012-06-20,0.0205,0.041,0.051
2012-06-21,0.0205,0.0412,0.0511
2012-06-22,0.0205,0.0411,0.0511
2012-06-25,0.0205,0.0412,0.0512
2012-06-26,0.0205,0.0412,0.0512
2012-06-27,0.0205,0.0413,0.0512
2012-06-28,0.0205,0.0412,0.0512
2012-06-29,0.0206,0.0415,0.0515
2012-07-02,0.0206,0.0416,0.0516
2012-07-03,0.0207,0.0416,0.0515
2012-07-05,0.0207,0.0416,0.0515
2012-07-06,0.0207,0.0416,0.0516
2012-07-10,0.0207,0.0417,0.0516
2012-07-11,0.0207,0.0417,0.0516
2012-07-12,0.0207,0.0417,0.0517
2012-07-13,0.0207,0.0418,0.0518
2012-07-16,0.0207,0.0417,0.0517
2012-07-17,0.0207,0.0417,0.0516
2012-07-18,0.0207,0.0418,0.0516
2012-07-19,0.0207,0.0417,0.0513
2012-07-20,0.0208,0.0418,0.0513
2012-07-23,0.0208,0.0418,0.0514
2012-07-24,0.0208,0.0418,0.0515
2012-07-25,0.0208,0.0418,0.0515
2012-07-26,0.0207,0.0417,0.0514
2012-07-27,0.0208,0.0419,0.0514
2012-07-30,0.0207,0.0418,0.0513
2012-07-31,0.0207,0.0419,0.0513
2012-08-01,0.0207,0.0419,0.0513
2012-08-02,0.0208,0.0419,0.0513
2012-08-03,0.0208,0.042,0.0513
2012-08-06,0.0208,0.042,0.0513
2012-08-07,0.0207,0.0419,0.0512
2012-08-08,0.0208,0.0419,0.0514
2012-08-09,0.0208,0.0419,0.0514
2012-08-10,0.0208,0.0419,0.0514
2012-08-13,0.0207,0.0418,0.0513
2012-08-14,0.0208,0.0418,0.0513
2012-08-15,0.0208,0.0418,0.0512
2012-08-16,0.0208,0.0418,0.0512
2012-08-17,0.0207,0.0417,0.051
2012-08-20,0.0207,0.0416,0.0511
2012-08-21,0.0203,0.0406,0.05
2012-08-22,0.0203,0.0406,0.05
2012-08-23,0.0194,0.0386,0.0478
2012-08-24,0.0191,0.0377,0.0466
2012-08-27,0.0191,0.0377,0.0456
2012-08-28,0.0189,0.0373,0.0453
2012-08-29,0.0189,0.0373,0.0453
2012-08-30,0.0189,0.0373,0.0458
2012-08-31,0.0189,0.0372,0.0457
2012-09-04,0.0188,0.0371,0.0457
2012-09-05,0.0188,0.0368,0.0449
2012-09-06,0.0188,0.0368,0.0449
2012-09-10,0.0188,0.0368,0.0449
2012-09-11,0.0187,0.0366,0.0444
2012-09-12,0.0187,0.0366,0.0444
2012-09-13,0.0188,0.0368,0.0444
2012-09-14,0.0179,0.0355,0.0429
2012-09-17,0.0179,0.0355,0.0429
2012-09-19,0.0178,0.0354,0.0429
2012-09-20,0.017,0.0349,0.0429
2012-09-21,0.0167,0.0344,0.0424
2012-09-24,0.0167,0.0344,0.0424
2012-09-25,0.0167,0.0345,0.0425
2012-09-26,0.0167,0.0343,0.0423
2012-09-27,0.0167,0.0343,0.0423
2012-09-28,0.0167,0.0343,0.0423
2012-10-01,0.0167,0.0343,0.0423
2012-10-02,0.0167,0.0343,0.0422
2012-10-04,0.0166,0.0342,0.0421
2012-10-05,0.0168,0.0342,0.042
2012-10-08,0.0167,0.0342,0.042
2012-10-09,0.0167,0.034,0.0411
2012-10-10,0.0163,0.0332,0.0406
2012-10-11,0.0163,0.0332,0.0405
2012-10-15,0.0162,0.033,0.0401
2012-10-16,0.0162,0.033,0.04
2012-10-17,0.0162,0.0329,0.0396
2012-10-18,0.0162,0.0329,0.0397
2012-10-19,0.0162,0.0329,0.0395
2012-10-22,0.0162,0.0328,0.0393
2012-10-23,0.0162,0.0329,0.0395
2012-10-24,0.0162,0.0329,0.0393
2012-10-25,0.0161,0.0328,0.0393
2012-10-26,0.0161,0.0326,0.0392
2012-10-31,0.016,0.0324,0.0391
2012-11-01,0.016,0.0324,0.0391
2012-11-05,0.016,0.0325,0.0395
2012-11-06,0.016,0.0325,0.0394
2012-11-07,0.016,0.0325,0.0395
2012-11-08,0.016,0.0326,0.0397
2012-11-09,0.016,0.0326,0.0397
2012-11-12,0.0159,0.0324,0.0397
2012-11-13,0.0158,0.0322,0.0394
2012-11-14,0.0159,0.0323,0.0396
2012-11-16,0.0159,0.0323,0.0395
2012-11-19,0.0159,0.0323,0.0396
2012-11-21,0.0157,0.032,0.0393
2012-11-23,0.0158,0.0322,0.0394
2012-11-26,0.0158,0.0321,0.0391
2012-11-27,0.0157,0.032,0.039
2012-11-28,0.0156,0.0319,0.0386
2012-11-29,0.0157,0.032,0.0387
2012-11-30,0.0157,0.0319,0.0386
2012-12-03,0.0157,0.032,0.0387
2012-12-04,0.0157,0.0319,0.0384
2012-12-05,0.0157,0.0319,0.0384
2012-12-06,0.0157,0.0318,0.0383
2012-12-07,0.0157,0.0318,0.0383
2012-12-10,0.0157,0.0318,0.0382
2012-12-11,0.0155,0.0315,0.038
2012-12-12,0.0155,0.0315,0.038
2012-12-13,0.0155,0.0313,0.0375
2012-12-14,0.0154,0.0313,0.0374
2012-12-17,0.0154,0.0312,0.0373
2012-12-18,0.0154,0.0312,0.0374
2012-12-19,0.0154,0.0311,0.037
2012-12-20,0.0154,0.031,0.037
2012-12-26,0.0151,0.0305,0.036
2012-12-27,0.0151,0.0305,0.036
2012-12-28,0.0151,0.0305,0.036
2013-01-02,0.0154,0.031,0.0372
2013-01-03,0.0154,0.031,0.0372
2013-01-04,0.0154,0.031,0.0371
2013-01-07,0.0153,0.0309,0.0369
2013-01-08,0.0154,0.0309,0.0369
2013-01-09,0.0154,0.0309,0.0367
2013-01-10,0.0154,0.0309,0.0367
2013-01-11,0.0153,0.0308,0.0367
2013-01-14,0.0153,0.0308,0.0367
2013-01-15,0.0153,0.0308,0.0367
2013-01-16,0.0153,0.0307,0.0366
2013-01-17,0.0152,0.0304,0.0362
2013-01-18,0.0152,0.0304,0.0362
2013-01-22,0.0152,0.0304,0.0362
2013-01-23,0.0152,0.0304,0.036
2013-01-24,0.0153,0.0305,0.036
2013-01-28,0.0153,0.0302,0.0355
2013-01-29,0.0153,0.0302,0.0354
2013-01-30,0.0149,0.0298,0.0353
2013-01-31,0.0149,0.0298,0.0353
2013-02-01,0.0149,0.0298,0.0354
2013-02-04,0.015,0.0299,0.0355
2013-02-05,0.015,0.0299,0.0355
2013-02-06,0.015,0.0298,0.0355
2013-02-07,0.015,0.0299,0.0355
2013-02-08,0.015,0.0299,0.0355
2013-02-13,0.015,0.0298,0.0355
2013-02-14,0.0149,0.0297,0.0355
2013-02-15,0.0149,0.0296,0.0354
2013-02-19,0.0149,0.0297,0.0354
2013-02-20,0.015,0.0298,0.0355
2013-02-21,0.015,0.0298,0.0356
2013-02-22,0.015,0.0298,0.0356
2013-02-25,0.0149,0.0297,0.0358
2013-02-26,0.0149,0.0297,0.0358
2013-02-27,0.0149,0.0297,0.0358
2013-02-28,0.0149,0.0297,0.0358
2013-03-01,0.0148,0.0296,0.0358
2013-03-04,0.0148,0.0296,0.0357
2013-03-05,0.0148,0.0295,0.0357
2013-03-06,0.0149,0.0297,0.0357
2013-03-07,0.0149,0.0297,0.0357
2013-03-08,0.0149,0.0297,0.0357
2013-03-11,0.0149,0.0297,0.0357
2013-03-12,0.0149,0.0297,0.0357
2013-03-13,0.0149,0.0295,0.0355
2013-03-14,0.0149,0.0295,0.0355
2013-03-15,0.0149,0.0295,0.0355
2013-03-18,0.0148,0.0294,0.0355
2013-03-19,0.0148,0.0295,0.0355
2013-03-20,0.0148,0.0295,0.0355
2013-03-21,0.0149,0.0295,0.0356
2013-03-22,0.0149,0.0295,0.0356
2013-03-25,0.0149,0.0295,0.0357
2013-03-26,0.0148,0.0295,0.0356
2013-03-27,0.0147,0.0294,0.0356
2013-03-28,0.0146,0.0293,0.0356
2013-04-01,0.0146,0.0294,0.0357
2013-04-02,0.0146,0.0291,0.0355
2013-04-03,0.0145,0.029,0.0354
2013-04-04,0.0143,0.0287,0.0351
2013-04-05,0.0144,0.0288,0.0351
2013-04-08,0.0144,0.0288,0.035
2013-04-09,0.0142,0.0285,0.0346
2013-04-10,0.0142,0.0285,0.0348
2013-04-11,0.0142,0.0285,0.0347
2013-04-12,0.0144,0.0287,0.0348
2013-04-15,0.0147,0.0293,0.0353
2013-04-16,0.0148,0.0294,0.0354
2013-04-17,0.0148,0.0296,0.0356
2013-04-18,0.015,0.0296,0.0355
2013-04-19,0.015,0.0297,0.0355
2013-04-22,0.015,0.0297,0.0355
2013-04-23,0.0151,0.0297,0.0356
2013-04-24,0.015,0.0297,0.0356
2013-04-25,0.015,0.0297,0.0356
2013-04-26,0.0151,0.0297,0.0355
2013-04-29,0.015,0.0296,0.0354
2013-04-30,0.015,0.0297,0.0354
2013-05-02,0.015,0.0296,0.0354
2013-05-03,0.015,0.0296,0.0354
2013-05-06,0.015,0.0296,0.0354
2013-05-07,0.015,0.0295,0.035
2013-05-08,0.015,0.0295,0.035
2013-05-09,0.0149,0.0292,0.0348
2013-05-10,0.0149,0.0291,0.0346
2013-05-13,0.0149,0.0291,0.0346
2013-05-14,0.0148,0.029,0.0344
2013-05-15,0.0148,0.029,0.0344
2013-05-16,0.0148,0.029,0.0344
2013-05-17,0.0148,0.029,0.0344
2013-05-20,0.0148,0.029,0.0344
2013-05-21,0.0148,0.029,0.0344
2013-05-22,0.0148,0.029,0.0342
2013-05-23,0.0148,0.029,0.0342
2013-05-24,0.0148,0.029,0.0341
2013-05-28,0.0148,0.029,0.0341
2013-05-29,0.0147,0.0289,0.0341
2013-05-31,0.0155,0.0296,0.0346
2013-06-03,0.0155,0.0296,0.0346
2013-06-04,0.0154,0.0296,0.0346
2013-06-05,0.0155,0.0298,0.0351
2013-06-06,0.0155,0.0297,0.0351
2013-06-07,0.0155,0.0298,0.0351
2013-06-10,0.0156,0.03,0.0355
2013-06-11,0.0159,0.0307,0.037
2013-06-12,0.016,0.0308,0.0371
2013-06-13,0.0163,0.0314,0.038
2013-06-14,0.0163,0.0314,0.038
2013-06-17,0.0164,0.0314,0.038
2013-06-18,0.0164,0.0313,0.0382
2013-06-19,0.0163,0.0315,0.0388
2013-06-20,0.0163,0.0316,0.0406
2013-06-21,0.0161,0.0316,0.0406
2013-06-24,0.0161,0.0316,0.0407
2013-06-25,0.0163,0.0319,0.041
2013-06-26,0.0163,0.0319,0.0411
2013-06-27,0.0163,0.0319,0.041
2013-06-28,0.0163,0.0318,0.041
2013-07-01,0.0162,0.0318,0.041
2013-07-02,0.0162,0.032,0.041
2013-07-03,0.0162,0.0317,0.0407
2013-07-05,0.0161,0.0316,0.0406
2013-07-08,0.0161,0.0316,0.0406
2013-07-10,0.0161,0.0314,0.0405
2013-07-11,0.0161,0.0315,0.0406
2013-07-12,0.0161,0.0316,0.0405
2013-07-15,0.0162,0.0317,0.0404
2013-07-16,0.0161,0.0317,0.0404
2013-07-17,0.0161,0.0316,0.0404
2013-07-18,0.0161,0.0317,0.0404
2013-07-19,0.0161,0.0315,0.0402
2013-07-22,0.0162,0.0316,0.0401
2013-07-23,0.0161,0.0315,0.04
2013-07-24,0.0161,0.0315,0.0401
2013-07-25,0.0161,0.0315,0.0401
2013-07-26,0.0161,0.0315,0.0401
2013-07-29,0.016,0.0311,0.0396
2013-07-30,0.016,0.0311,0.0395
2013-07-31,0.0159,0.0309,0.0394
2013-08-01,0.0159,0.0309,0.0394
2013-08-05,0.0159,0.0309,0.0393
2013-08-06,0.016,0.031,0.0395
2013-08-07,0.0159,0.031,0.0394
2013-08-08,0.016,0.0312,0.0394
2013-08-09,0.016,0.0311,0.0391
2013-08-13,0.016,0.0311,0.0394
2013-08-14,0.0161,0.0311,0.0396
2013-08-15,0.016,0.0311,0.0396
2013-08-16,0.0159,0.0309,0.0396
2013-08-19,0.016,0.031,0.0401
2013-08-20,0.016,0.031,0.0401
2013-08-21,0.016,0.031,0.0404
2013-08-22,0.0161,0.0311,0.0404
2013-08-23,0.0162,0.0312,0.0404
2013-08-26,0.0162,0.031,0.0404
2013-08-27,0.0162,0.0312,0.0406
2013-08-28,0.0162,0.0312,0.0406
2013-08-29,0.0162,0.0312,0.0406
2013-08-30,0.0162,0.0312,0.0406
2013-09-03,0.0163,0.0313,0.0407
2013-09-04,0.0162,0.0312,0.0407
2013-09-05,0.0162,0.0312,0.0407
2013-09-06,0.0163,0.0314,0.0406
2013-09-09,0.0163,0.0315,0.0406
2013-09-10,0.0163,0.0315,0.0406
2013-09-11,0.0163,0.0315,0.0406
2013-09-12,0.0163,0.0315,0.0406
2013-09-13,0.0163,0.0315,0.0406
2013-09-16,0.0163,0.0315,0.0406
2013-09-17,0.0163,0.0315,0.0406
2013-09-18,0.0165,0.032,0.0411
2013-09-19,0.0165,0.0321,0.0411
2013-09-20,0.0165,0.0321,0.0411
2013-09-23,0.0165,0.032,0.041
2013-09-24,0.0165,0.032,0.041
2013-09-25,0.0165,0.032,0.041
2013-09-26,0.0165,0.0319,0.0406
2013-09-27,0.0165,0.0319,0.0406
2013-09-30,0.0165,0.0319,0.0399
2013-10-01,0.0166,0.032,0.0399
2013-10-02,0.0166,0.032,0.0399
2013-10-03,0.0165,0.032,0.0399
2013-10-04,0.0165,0.0319,0.0398
2013-10-07,0.0165,0.0319,0.0398
2013-10-08,0.0165,0.0318,0.0399
2013-10-09,0.0165,0.0318,0.0399
2013-10-10,0.0163,0.0315,0.0398
2013-10-11,0.0163,0.0315,0.0398
2013-10-14,0.0164,0.0316,0.0398
2013-10-15,0.0164,0.0316,0.0398
2013-10-16,0.0164,0.0317,0.0399
2013-10-17,0.0164,0.0317,0.0399
2013-10-18,0.0164,0.0317,0.0399
2013-10-21,0.0164,0.0316,0.0399
2013-10-22,0.0164,0.0317,0.04
2013-10-23,0.0164,0.0317,0.04
2013-10-24,0.0164,0.0317,0.04
2013-10-25,0.0164,0.0317,0.04
2013-10-28,0.0165,0.0317,0.04
2013-10-29,0.0165,0.0317,0.0399
2013-10-30,0.0163,0.0316,0.0399
2013-10-31,0.0163,0.0316,0.04
2013-11-01,0.0163,0.0316,0.0399
2013-11-04,0.0163,0.0316,0.0399
2013-11-05,0.0163,0.0316,0.0399
2013-11-06,0.0163,0.0316,0.04
2013-11-07,0.0164,0.0317,0.0401
2013-11-08,0.0164,0.0317,0.0401
2013-11-11,0.0164,0.0317,0.0402
2013-11-12,0.0164,0.0316,0.04
2013-11-13,0.0164,0.0317,0.0401
2013-11-14,0.0166,0.0319,0.04
2013-11-18,0.0166,0.0319,0.04
2013-11-19,0.0167,0.0321,0.0401
2013-11-21,0.0167,0.0321,0.0401
2013-11-22,0.0167,0.0321,0.0401
2013-11-25,0.0167,0.0321,0.0401
2013-11-26,0.0167,0.032,0.0398
2013-11-27,0.0167,0.032,0.0398
2013-11-29,0.0168,0.032,0.0397
2013-12-02,0.0168,0.0321,0.0395
2013-12-03,0.0168,0.0322,0.0396
2013-12-04,0.0168,0.0321,0.0396
2013-12-05,0.0168,0.0322,0.0396
2013-12-06,0.0167,0.0319,0.0395
2013-12-09,0.0167,0.0319,0.0395
2013-12-10,0.0167,0.0318,0.0392
2013-12-11,0.0167,0.0318,0.0394
2013-12-12,0.0166,0.0316,0.0392
2013-12-13,0.0165,0.0315,0.0392
2013-12-16,0.0165,0.0315,0.0391
2013-12-17,0.0165,0.0315,0.039
2013-12-18,0.0165,0.0314,0.0389
2013-12-19,0.0165,0.0315,0.0389
2013-12-20,0.0165,0.0314,0.0389
2013-12-23,0.0165,0.0314,0.0389
2013-12-26,0.0165,0.0314,0.0389
2013-12-27,0.0164,0.0313,0.0388
2013-12-30,0.0164,0.0313,0.0388
2014-01-02,0.0164,0.0313,0.0388
2014-01-03,0.0164,0.0313,0.0388
2014-01-06,0.0164,0.0313,0.0388
2014-01-07,0.0164,0.0313,0.0388
2014-01-08,0.0164,0.0313,0.0388
2014-01-09,0.0165,0.0315,0.0388
2014-01-10,0.0165,0.0314,0.0387
2014-01-13,0.0165,0.0314,0.0388
2014-01-14,0.0165,0.0314,0.0388
2014-01-15,0.0165,0.0315,0.0389
2014-01-16,0.0165,0.0315,0.039
2014-01-17,0.0165,0.0315,0.0389
2014-01-21,0.0163,0.031,0.0378
2014-01-22,0.0163,0.031,0.0378
2014-01-23,0.0164,0.0312,0.038
2014-01-24,0.0164,0.0313,0.0384
2014-01-27,0.0164,0.0313,0.0386
2014-01-28,0.0164,0.0313,0.0386
2014-01-29,0.0164,0.0314,0.0389
2014-01-30,0.0164,0.0314,0.039
2014-01-31,0.0165,0.0314,0.039
2014-02-03,0.0166,0.032,0.04
2014-02-04,0.0167,0.0321,0.04
2014-02-05,0.0167,0.0321,0.04
2014-02-06,0.0168,0.0322,0.04
2014-02-07,0.0169,0.0323,0.0401
2014-02-10,0.0169,0.0323,0.0401
2014-02-11,0.0168,0.0323,0.0401
2014-02-12,0.0168,0.0323,0.0401
2014-02-13,0.0168,0.0322,0.0402
2014-02-14,0.0168,0.0323,0.0403
2014-02-18,0.0168,0.0322,0.0405
2014-02-19,0.0168,0.0322,0.0404
2014-02-20,0.0168,0.0322,0.0405
2014-02-21,0.0168,0.0322,0.0407
2014-02-24,0.0168,0.0323,0.0409
2014-02-25,0.0167,0.0322,0.041
2014-02-26,0.0167,0.0322,0.0411
2014-02-27,0.0168,0.0325,0.0413
2014-02-28,0.0168,0.0324,0.0414
2014-03-05,0.0168,0.0324,0.0415
2014-03-06,0.0168,0.0324,0.0415
2014-03-07,0.0167,0.0324,0.0415
2014-03-10,0.0168,0.0325,0.0415
2014-03-11,0.0168,0.0325,0.0415
2014-03-12,0.0168,0.0325,0.0413
2014-03-13,0.0168,0.0325,0.0414
2014-03-14,0.0168,0.0325,0.0414
2014-03-17,0.0168,0.0325,0.0415
2014-03-18,0.0169,0.0326,0.0415
2014-03-19,0.0169,0.0326,0.0415
2014-03-20,0.0169,0.0327,0.0414
2014-03-21,0.0168,0.0325,0.0414
2014-03-24,0.0168,0.0325,0.0414
2014-03-25,0.0168,0.0325,0.0415
2014-03-26,0.0168,0.0325,0.0414
2014-03-27,0.0169,0.0327,0.0415
2014-03-28,0.0168,0.0326,0.0414
2014-03-31,0.0168,0.0327,0.0415
2014-04-01,0.0168,0.0327,0.0415
2014-04-02,0.017,0.0329,0.0415
2014-04-03,0.017,0.0329,0.0414
2014-04-04,0.017,0.0329,0.0415
2014-04-07,0.017,0.0329,0.0414
2014-04-08,0.017,0.0329,0.0414
2014-04-09,0.017,0.0329,0.0414
2014-04-10,0.017,0.0328,0.0415
2014-04-11,0.017,0.0328,0.0416
2014-04-14,0.017,0.0328,0.0416
2014-04-15,0.0169,0.0328,0.0416
2014-04-16,0.017,0.0329,0.0417
2014-04-17,0.017,0.033,0.0416
2014-04-22,0.017,0.0329,0.0417
2014-04-23,0.0169,0.0329,0.0417
2014-04-24,0.017,0.0329,0.0417
2014-04-25,0.0169,0.0329,0.0417
2014-04-28,0.0169,0.0328,0.0415
2014-04-29,0.0169,0.0328,0.0415
2014-04-30,0.0168,0.0327,0.0415
2014-05-02,0.0166,0.0324,0.0412
2014-05-05,0.0165,0.0323,0.0411
2014-05-06,0.0165,0.0321,0.0409
2014-05-07,0.0163,0.032,0.0409
2014-05-08,0.0163,0.032,0.0409
2014-05-09,0.0163,0.032,0.0409
2014-05-12,0.0163,0.032,0.0408
2014-05-13,0.0163,0.032,0.0408
2014-05-14,0.0163,0.032,0.0408
2014-05-15,0.0163,0.032,0.0409
2014-05-16,0.0163,0.032,0.0409
2014-05-19,0.0162,0.0319,0.0409
2014-05-20,0.0163,0.032,0.0409
2014-05-21,0.0163,0.032,0.0409
2014-05-22,0.0163,0.0321,0.0409
2014-05-23,0.0163,0.032,0.0409
2014-05-27,0.0163,0.032,0.0409
2014-05-28,0.0163,0.032,0.0409
2014-05-29,0.0163,0.032,0.041
2014-05-30,0.0163,0.032,0.0411
2014-06-02,0.0163,0.032,0.041
2014-06-03,0.0163,0.032,0.041
2014-06-04,0.0163,0.032,0.041
2014-06-05,0.0163,0.032,0.0411
2014-06-06,0.0165,0.0323,0.0412
2014-06-09,0.0165,0.0324,0.0412
2014-06-10,0.0165,0.0324,0.0411
2014-06-11,0.0165,0.0324,0.0411
2014-06-13,0.0165,0.0324,0.0411
2014-06-16,0.0165,0.0324,0.0411
2014-06-17,0.0165,0.0323,0.0411
2014-06-18,0.0158,0.0318,0.0408
2014-06-20,0.0159,0.0318,0.0408
2014-06-23,0.0158,0.0318,0.0407
2014-06-24,0.0157,0.0315,0.0403
2014-06-25,0.0157,0.0315,0.0403
2014-06-26,0.0156,0.0314,0.0402
2014-06-27,0.0155,0.0312,0.0399
2014-06-30,0.0151,0.0303,0.0384
2014-07-01,0.015,0.0302,0.0384
2014-07-02,0.0147,0.0295,0.0375
2014-07-03,0.0145,0.0293,0.0373
2014-07-07,0.0145,0.0292,0.0374
2014-07-08,0.0144,0.0292,0.0371
2014-07-10,0.014,0.0283,0.0363
2014-07-11,0.014,0.0282,0.0343
2014-07-14,0.014,0.0282,0.0344
2014-07-15,0.014,0.0281,0.0342
2014-07-16,0.0137,0.0276,0.0332
2014-07-17,0.0137,0.0275,0.033
2014-07-18,0.0138,0.0277,0.0331
2014-07-21,0.0137,0.0277,0.0331
2014-07-22,0.0138,0.0277,0.0332
2014-07-23,0.0137,0.0275,0.0332
2014-07-24,0.0137,0.0275,0.0332
2014-07-25,0.0137,0.0275,0.0331
2014-07-28,0.0137,0.0275,0.0331
2014-07-29,0.0137,0.0275,0.0331
2014-07-30,0.0136,0.0274,0.0331
2014-07-31,0.0137,0.0275,0.0333
2014-08-01,0.0137,0.0274,0.0334
2014-08-04,0.0137,0.0274,0.0334
2014-08-05,0.0137,0.0276,0.0337
2014-08-06,0.0138,0.0276,0.0337
2014-08-07,0.0138,0.0276,0.0337
2014-08-08,0.0137,0.0274,0.0338
2014-08-11,0.0137,0.0275,0.0337
2014-08-12,0.0137,0.0275,0.0336
2014-08-13,0.0138,0.0275,0.0336
2014-08-14,0.0138,0.0276,0.0336
2014-08-15,0.0139,0.0277,0.0336
2014-08-18,0.0138,0.0277,0.0337
2014-08-19,0.0139,0.0278,0.0337
2014-08-20,0.0139,0.0278,0.0337
2014-08-21,0.0139,0.0278,0.0337
2014-08-22,0.0138,0.0275,0.0335
2014-08-25,0.0138,0.0277,0.0334
2014-08-26,0.0138,0.0275,0.0334
2014-08-27,0.0138,0.0275,0.0335
2014-08-28,0.0137,0.0275,0.0331
2014-08-29,0.0138,0.0276,0.0331
2014-09-02,0.0139,0.0277,0.033
2014-09-03,0.0139,0.0278,0.0329
2014-09-04,0.0138,0.0277,0.0323
2014-09-05,0.0138,0.0277,0.0321
2014-09-08,0.0139,0.0278,0.0317
2014-09-09,0.0139,0.0279,0.0318
2014-09-10,0.0138,0.0277,0.0316
2014-09-11,0.0138,0.0276,0.0316
2014-09-12,0.0139,0.0277,0.0316
2014-09-15,0.0139,0.0278,0.0316
2014-09-16,0.014,0.0279,0.0316
2014-09-17,0.014,0.0279,0.0316
2014-09-18,0.0139,0.0277,0.0315
2014-09-19,0.0139,0.0277,0.0315
2014-09-22,0.014,0.0279,0.0318
2014-09-23,0.0139,0.0277,0.0317
2014-09-24,0.0139,0.0277,0.0318
2014-09-25,0.014,0.0279,0.0321
2014-09-26,0.014,0.0281,0.0322
